id,sess,block,auc,std_wtw,auc1,auc2,auc3,auc4,std_wtw1,std_wtw2,std_wtw3,std_wtw4,ready_RT_mean,ready_RT_se,sell_RT_median,sell_RT_mean,sell_RT_se,condition
s0047,2,1,3.7340214202806794,0.8596796869475427,4.340562500000001,3.6265020833333343,3.8822352941176472,3.235333333333334,0.971520005503618,3.6265020833333343,0.7140641369621512,0.4707333522163997,0.3324444444444481,0.008456829111657594,0.813,0.8315645161290323,0.04689545805230342,LP
s0047,2,2,5.454055358629302,1.1774594803024812,4.981796626984127,6.193120535714286,5.58678431372549,5.3160105263157895,0.9385230731515497,6.193120535714286,1.9577873296119876,0.9440734118206806,0.27754444444443754,0.012014714857784216,0.8400000000000001,0.8188,0.020486277249797135,HP
s0048,2,1,4.011222843707828,1.6762249820481494,4.653184210526315,3.405596638655462,3.46448,4.639144385026738,1.7096613127787463,3.405596638655462,1.208133963432864,2.4123659887431974,0.30966935483871155,0.039421002555471096,0.7364999999999999,0.8219193548387096,0.0558498260416258,LP
s0048,2,2,5.927712485218295,2.224048406887478,6.357717105263158,6.217679012345679,5.480987969924812,5.885648529411764,2.750768605855643,6.217679012345679,1.668252384353276,2.4175896441492792,0.32480459770115283,0.040264313147250014,0.7350000000000001,0.774361111111111,0.06700936401278411,HP
s0049,2,1,5.324882967607106,1.942861972609127,6.854051948051948,4.678209523809524,4.8134500000000005,4.6992529411764705,2.8681372926986834,4.678209523809524,1.2073147535612518,0.5645644657793839,0.06861206896552359,0.0049368300212483856,0.7615,0.721294117647059,0.010138765980912737,LP
s0049,2,2,9.18623608174771,3.374395987703143,5.489611111111111,10.372075000000002,10.118616666666666,12.0,1.2387548228598724,10.372075000000002,3.146074096349643,0.0,0.09684210526315559,0.006884334575364584,0.792,0.7718245614035089,0.010122917169488484,HP
s0050,2,1,4.738880197967618,1.4121904220841646,4.038304761904762,5.589375,5.004535714285715,4.308871794871795,1.4618617673011705,5.589375,1.116139327648878,1.3106185695485535,0.7499523809523855,0.03401328906882379,1.0644999999999998,1.0756666666666665,0.01538916766694942,LP
s0050,2,2,4.347172115262804,1.5819039841021447,4.615346842415896,4.860111111111111,4.448511278195489,3.5392787723785166,2.409660136249715,4.860111111111111,0.6444062443579665,0.8541609460269285,0.6345520833333356,0.05719355210422353,1.038,1.01848,0.04284909782014086,HP
s0051,2,1,4.687584569714299,2.476433165850962,4.098234817813766,3.879722222222223,4.167825910931174,8.157440789473686,1.409962730119552,3.879722222222223,2.273783117636612,3.532500083312013,0.4212982456140386,0.0254859508725531,0.8340000000000001,0.8335873015873015,0.01821149835048265,LP
s0051,2,2,9.20693868598862,4.151592185712605,8.906089285714286,11.344,7.332840909090908,10.10742857142857,3.3988050639252285,11.344,5.061779814479735,3.652361930787992,0.35681081081081184,0.030210176085339605,0.778,0.8166000000000001,0.02321871003884084,HP
s0052,2,1,5.210332399999999,2.068849695975716,5.857359375000001,4.829615384615384,4.281971428571428,5.843500000000001,2.670627228866942,4.829615384615384,0.5345271601125234,2.7546458181285916,0.24793913043478147,0.006704898042684796,0.502,0.5628985507246378,0.018049956871104833,LP
s0052,2,2,9.085640056891256,3.009872195237552,5.812042016806722,9.215960372960373,12.0,12.0,1.1975193224521903,9.215960372960373,0.0,0.0,0.25257534246574825,0.011498136261033213,0.502,0.5167547169811321,0.010263419287892643,HP
s0054,2,1,8.631782765151517,2.954856487163534,10.412020833333333,9.985964285714285,8.920050000000002,5.65168367346939,1.917788227898475,9.985964285714285,2.4025082929097246,1.7020346083733995,0.17775000000000693,0.013865821910349178,0.727,0.7878636363636363,0.02187504045766833,LP
s0054,2,2,8.99992498031079,2.341897593388082,7.833634615384614,9.522777777777776,9.525544444444444,9.789166666666668,2.055202507604376,9.522777777777776,2.616606093401277,2.504945549419299,0.17808333333333898,0.012685259106975936,0.737,0.8156041666666668,0.034190168994731665,HP
