id,sess,key,block,auc,std_wtw,auc1,auc2,auc3,auc4,std_wtw1,std_wtw2,std_wtw3,std_wtw4,ready_RT_mean,ready_RT_se,sell_RT_median,sell_RT_mean,sell_RT_se,condition
s0068,2,"('s0068', 2)",1,4.062105529391243,1.8293941115317236,5.886423333333334,4.250866666666667,3.091625,3.1195294117647054,2.696650964459847,4.250866666666667,0.3245331021251916,0.35045115756811324,0.28454545454544355,0.010935786270360473,0.7689999999999999,0.7313833333333334,0.010249311404150975,LP
s0068,2,"('s0068', 2)",2,5.563198133637407,1.4340635411538267,4.9915528105979226,5.663454545454544,5.867962500000001,6.075305555555555,1.029329548384126,5.663454545454544,1.1213385688960091,0.7581459775679544,0.2588823529411732,0.01664699157554278,0.7055,0.7390357142857145,0.027894593971115815,HP
s0069,2,"('s0069', 2)",1,3.902311638634673,1.5400361204372985,4.007644328885401,4.079757894736843,4.084700255102041,3.4949523809523813,1.6812387671280788,4.079757894736843,1.7379090461687103,1.2042807894982999,0.11787903225806406,0.011228306594633199,0.8815,0.8830499999999998,0.025897055012748714,LP
s0069,2,"('s0069', 2)",2,7.454700272844176,2.561095298417702,7.8573942307692315,7.171288377192983,7.893085972850678,7.791022727272728,3.0494772326841573,7.171288377192983,3.1556659689423396,1.636731700241179,0.19860810810810597,0.048695236017489,0.91,1.080317073170732,0.08925358028184845,HP
s0071,2,"('s0071', 2)",1,6.273435294117647,1.035607714135934,6.2101500000000005,5.904,6.789374999999999,6.971833333333333,1.4899189919254,5.904,1.997352618937127,0.5229045217713161,0.2753725490196072,0.013626589911917581,0.7,0.7601641791044774,0.012299260899521746,LP
s0071,2,"('s0071', 2)",2,9.227697968697969,0.9359550590066041,8.761666666666665,9.607000000000001,9.454999999999998,9.112928571428572,1.1888262184935936,9.607000000000001,0.6090200559681332,1.083932487637077,0.30695588235294347,0.021067883708908785,0.7244999999999999,0.728108695652174,0.015224104986741411,HP
s0074,2,"('s0074', 2)",1,8.195907204468327,2.0502078073941985,7.407358851674642,9.018599999999998,8.062583333333333,8.4982,2.4548954041645348,9.018599999999998,1.8017719731019113,1.0380054720472338,0.1921702127659551,0.025240722620071637,0.682,0.7672537313432837,0.029101012754212195,LP
s0074,2,"('s0074', 2)",2,8.300619414044686,1.7055826734005382,9.735624999999999,8.548457142857144,7.7136,7.146828571428571,1.6639190325478583,8.548457142857144,1.2408306250250274,1.5222634929738075,0.22622857142856917,0.03440055274489838,0.688,0.7919999999999998,0.10643125526509778,HP
s0075,2,"('s0075', 2)",1,10.001574472646205,2.9385133481999612,7.129897959183675,11.415666666666667,10.737,10.742857142857144,3.3387715738338155,11.415666666666667,2.526,2.013898027534195,0.36085714285714454,0.0525135381247935,0.799,0.7971016949152543,0.021433511161221847,LP
s0075,2,"('s0075', 2)",2,8.150074004867106,2.478490602593671,7.380427564102564,8.923131313131313,8.1064,8.290664335664335,2.063403750374786,8.923131313131313,2.474384389432383,2.8105607009568425,0.2696338028169054,0.02721454241686245,0.7979999999999999,0.7781707317073169,0.014724311761771813,HP
s0076,2,"('s0076', 2)",1,8.29649348078486,1.9517180528909024,8.10266,8.994925925925926,7.677165714285715,8.677,1.7838913488214467,8.994925925925926,2.577189333578385,1.3686556908148955,0.32625274725274694,0.01207257361914965,0.8205,0.8239090909090908,0.026105587741480894,LP
s0076,2,"('s0076', 2)",2,8.411129689542483,1.835643055535095,8.187111111111111,8.423444444444444,8.006282051282051,9.172333333333334,0.9678351097269267,8.423444444444444,2.5676997326872057,2.036541076324157,0.30394285714285696,0.014808848509222152,0.835,0.8401999999999998,0.027164784756448884,HP
s0077,2,"('s0077', 2)",1,5.104009259259259,0.6753333058485567,5.161092307692308,5.276545454545454,4.993109090909091,4.959522727272728,0.7992158988769877,5.276545454545454,0.515387844757146,0.6547955783933419,0.18915596330275153,0.013735903927210653,0.831,0.8849999999999997,0.0764947737705079,LP
s0077,2,"('s0077', 2)",2,6.530550645994833,1.6327220078533038,6.567241269841269,7.481329230769231,7.568642857142857,5.032862745098039,1.4882518896433354,7.481329230769231,1.2315743471057603,1.3776404335557328,0.23802500000000318,0.02570558046781868,0.8370000000000001,0.8287027027027027,0.017159240647903355,HP
s0079,2,"('s0079', 2)",1,4.167099078341015,0.8988421773419047,3.728999999999999,4.347843750000001,4.100266666666666,4.486000000000001,0.9460004789903651,4.347843750000001,0.8416448551629258,0.9416410969979782,0.1227024793388388,0.0074748550061727705,0.785,0.8301076923076922,0.04368366720130943,LP
s0079,2,"('s0079', 2)",2,6.188761746399085,1.731013987844258,5.454624999999999,7.069683035714286,6.819757575757575,5.744829186602871,1.3859805588012406,7.069683035714286,1.8927068403888463,1.74699976090516,0.1877831325301276,0.040603689687707945,0.845,0.7844285714285713,0.021439931682585553,HP
s0081,2,"('s0081', 2)",1,5.962246558197746,1.4864143466905868,5.67796923076923,5.652306818181819,5.987375000000001,6.570272727272728,1.4138300623508826,5.652306818181819,1.601044732159286,1.302142489124547,0.5906344086021522,0.03203778836329232,0.9540000000000001,1.1341636363636363,0.07316795470554467,LP
s0081,2,"('s0081', 2)",2,8.00385461354722,2.2822864021160867,7.303163194444444,10.827272727272728,7.981184615384614,6.5389,2.154762268829935,10.827272727272728,2.3749339028360845,0.7395760880396284,0.8902812500000019,0.18300135873592388,0.9885,1.443684210526316,0.25434163314483144,HP
s0082,2,"('s0082', 2)",1,2.2596761871761872,0.5861475892046538,2.6619197324414716,2.226565772669221,2.0676285072951743,2.124142857142857,0.8226498746730557,2.226565772669221,0.3240769470432022,0.46410541554122603,0.3090784313725492,0.010903541872981344,0.502,0.6205185185185188,0.020175783415959245,LP
s0082,2,"('s0082', 2)",2,2.7111899900281284,1.2121068504402002,2.8022315270935962,3.2719200000000006,2.382467281105991,2.490089855072464,0.9470665836586621,3.2719200000000006,0.6151553159604156,0.7672935235920839,0.4314645669291324,0.02517417482445687,0.501,0.578625,0.028988935793462647,HP
s0083,2,"('s0083', 2)",1,3.489048167349892,1.1404763350764282,4.823607843137254,3.2636125,2.7696140350877196,3.068452380952381,1.1391809420640844,3.2636125,0.5564659966404518,0.5430412245326779,0.35277777777778213,0.01454339424139287,0.835,0.8187187499999996,0.021175068586974776,LP
s0083,2,"('s0083', 2)",2,6.517709596226822,3.490638569089123,6.2356518435125246,7.26026,5.159614583333334,7.6654,3.695391107796407,7.26026,2.0888628254476944,3.667072598136012,0.3356543209876549,0.01305267207446193,0.829,0.8112105263157895,0.029926760967650196,HP
s0084,2,"('s0084', 2)",1,4.165148492962781,0.8813022692871775,4.462673202614379,4.291066666666667,3.9757884615384618,3.851742857142857,0.9790197099904955,4.291066666666667,0.5716186308174648,0.932050395414238,0.43947413793103185,0.012558184802357202,0.685,0.6983833333333334,0.008867703312416188,LP
s0084,2,"('s0084', 2)",2,4.662246354952236,0.6495932247689734,4.63178835978836,4.647470588235293,4.259705882352941,5.1469615384615395,0.7290609003905381,4.647470588235293,0.4389562171260742,0.589557541444901,0.47712087912087503,0.013036041324906428,0.693,0.683304347826087,0.008210702311521594,HP
s0085,2,"('s0085', 2)",1,5.522735991006573,1.9023699564445997,6.0421916666666675,5.585999999999999,4.468030769230769,6.125333333333334,1.9141110351624209,5.585999999999999,1.429328937903542,2.672590046295084,0.39178217821782185,0.030127320596446253,0.7490000000000001,0.8733809523809523,0.04183529853922012,LP
s0085,2,"('s0085', 2)",2,5.794621229400477,2.5845475878955897,4.796719772256729,7.362715416270973,5.791660588235295,6.314795833333332,1.9809433325025438,7.362715416270973,3.3127832821963548,2.0255990667329273,0.4683373493975949,0.03572151718077193,0.7845,0.8547941176470593,0.04422760374741488,HP
s0088,2,"('s0088', 2)",1,5.1012971040723984,2.2087747603286574,6.181988095238096,6.3220925925925915,5.37024609375,2.785428571428571,2.191609576446627,6.3220925925925915,1.8097528032770436,0.5060881946567961,0.13212280701754467,0.008931652351034389,0.7809999999999999,0.759111111111111,0.014947950530079052,LP
s0088,2,"('s0088', 2)",2,8.03417098765432,2.4999502769915023,6.2129755555555555,8.906727272727274,9.16311111111111,9.1371,2.723659133808827,8.906727272727274,2.605205832961911,0.9437715242578577,0.12570666666666488,0.016360741883025085,0.685,0.7304680851063828,0.016981172197531,HP
s0091,2,"('s0091', 2)",1,4.1191335419926975,1.359010798120095,5.286917647058823,3.7039285714285715,3.1836079545454545,4.0025208333333335,1.4026624868590174,3.7039285714285715,0.7711766981110442,1.3052578908411203,0.4885565217391316,0.025771854025906246,0.6920000000000001,0.8180158730158726,0.08518707494981358,LP
s0091,2,"('s0091', 2)",2,4.494449645948072,0.908355370849043,4.66089947089947,4.442525510204081,4.367023529411764,4.471529411764706,1.2417274643471514,4.442525510204081,0.6590117909588854,0.8000196407623605,0.5261720430107534,0.01778459923245846,0.696,0.7969259259259259,0.04824667770180449,HP
s0092,2,"('s0092', 2)",1,3.3346622089070217,1.4071363946859308,2.770259259259259,2.980975708502024,4.321184615384615,4.002741071428572,1.795627953558156,2.980975708502024,1.127422900550805,1.2502566289818813,0.39670866141732064,0.022026495045790986,0.746,0.7521929824561403,0.016240771484625195,LP
s0092,2,"('s0092', 2)",2,3.6697575385114325,3.0299865730178217,3.5489615384615383,2.078409615384615,3.8169977373558126,8.04306613756614,2.3095741445751297,2.078409615384615,1.8356121829024032,4.743301064973667,0.2789385964912267,0.014720820891738899,0.754,0.7636521739130433,0.03967569900426388,HP
s0093,2,"('s0093', 2)",1,8.850587301587302,2.0511965052253336,8.841249999999999,10.821399999999999,8.223166666666666,7.280294642857145,1.2583667241706606,10.821399999999999,1.517587714836352,2.267518056466116,0.38146341463414096,0.026895307830921332,0.7135,0.8798888888888887,0.07416114173099062,LP
s0093,2,"('s0093', 2)",2,10.17103338998838,1.800834524792724,9.314939393939394,11.027000000000001,10.685125000000001,10.337333333333333,1.640381261535133,11.027000000000001,2.771913415742815,0.31920769971220175,0.3599047619047541,0.026414231433358734,0.8875,1.1749166666666666,0.14253578020990484,HP
s0096,2,"('s0096', 2)",1,5.655850000000001,0.5538741982616628,5.441454545454546,5.8148,5.754909090909091,5.61575,0.5202751655940191,5.8148,0.3733712397127396,0.4425454072747788,0.21963809523809583,0.010849145958922411,0.7,0.7244615384615384,0.013657779748403267,LP
s0096,2,"('s0096', 2)",2,6.609180590568431,1.76519037139863,5.012500000000001,6.680153846153846,8.15135294117647,8.488533333333333,1.9656202770447326,6.680153846153846,1.5572217805283401,1.018007980758937,0.19097500000000736,0.011268623127405753,0.708,0.7648292682926829,0.03226431777665737,HP
s0097,2,"('s0097', 2)",1,6.51457442977191,2.007112765597378,7.444,7.483341991341991,5.7284523809523815,5.36362857142857,1.974150634392606,7.483341991341991,1.652356141744569,0.9094810163954349,0.36534999999999734,0.00981161938723632,0.6890000000000001,0.7084920634920636,0.013533063251363992,LP
s0097,2,"('s0097', 2)",2,8.310017738359202,1.1908611452385771,7.803569230769231,8.332444444444445,8.821533333333335,9.043500000000002,1.1249268416449372,8.332444444444445,1.1705742294560677,0.2607455656382289,0.4964999999999997,0.01934193657265513,0.6935,0.7034285714285715,0.007471802083074919,HP
s0098,2,"('s0098', 2)",1,1.8460091318418461,0.5125941408603054,2.2418666666666667,2.0073461538461537,1.5518984126984128,1.5518695652173913,0.7260980221552581,2.0073461538461537,0.235948483857213,0.19622154833311697,0.5162810457516293,0.09469603256785857,0.8165,0.7714000000000002,0.032594551691962265,LP
s0098,2,"('s0098', 2)",2,0.9087291666666669,0.9507581731085161,1.4382978723404256,1.138169811320755,0.5090222222222223,0.503127659574468,0.1857561791181641,1.138169811320755,0.0533668598326252,0.01503558477133582,0.6306145833333345,0.09300705844127784,0.831,0.831,0.0,HP
s0100,2,"('s0100', 2)",1,5.92614813757671,1.4917054034020287,6.214666666666668,5.842169642857145,6.187090909090909,5.228186948853615,1.9982398946159288,5.842169642857145,0.922956756058332,1.180517595044911,0.15084466019417245,0.017154451091433143,0.893,0.965225806451613,0.06855757972272272,LP
s0100,2,"('s0100', 2)",2,6.402486984406439,1.772032969225103,6.735746031746032,7.599986625514402,6.3914686666666665,5.184754807692308,0.9000166571342852,7.599986625514402,2.51219800274943,1.4544646789732407,0.17977499999999985,0.027711504690064864,0.7975,0.9501111111111109,0.1187459796446003,HP
s0101,2,"('s0101', 2)",1,6.919286839826841,1.9104363531545658,6.589499999999999,9.641000000000002,6.571660714285715,5.303151515151516,0.7162154587366383,9.641000000000002,1.8721811694688568,0.8458853035371454,0.23793939393939234,0.009859825826370454,0.6795,0.7590757575757577,0.030124095272401855,LP
s0101,2,"('s0101', 2)",2,6.4449417151943855,1.4641554498975886,6.0885252100840335,6.8045526315789475,6.584272727272727,6.293140000000001,1.39579444465057,6.8045526315789475,1.23220549429277,1.1973897355754886,0.3009493670886046,0.024530959081289314,0.6829999999999999,0.8721764705882356,0.08737426428783958,HP
s0103,2,"('s0103', 2)",1,7.646236871823831,2.200512629194279,7.794522727272726,9.656714285714285,6.39696103896104,6.2501428571428574,1.2122494396900854,9.656714285714285,2.500421514810811,1.2157338088074834,0.19140425531915042,0.014432718971180567,0.7555000000000001,0.7746718750000002,0.018867005429860372,LP
s0103,2,"('s0103', 2)",2,8.095729703451628,1.1036304697521042,7.459076923076924,9.220600000000001,8.357733333333334,7.553285714285714,1.1673424262985934,9.220600000000001,0.8437269279150029,0.7187124826055695,0.12586301369863517,0.01191017414239904,0.701,0.7522340425531914,0.012464243572232449,HP
s0104,2,"('s0104', 2)",1,8.0782,2.0468122155474564,7.793111111111111,8.33238,8.573142857142857,7.742138888888889,2.2725960898616195,8.33238,2.2789005449728497,1.956603024984002,0.30011363636363136,0.033843429113609526,0.7040000000000001,0.8232807017543861,0.03684568699703886,LP
s0104,2,"('s0104', 2)",2,8.97213781024688,2.0123234380501684,9.911513888888889,11.0618,8.024375,8.19955,2.2272872450650194,11.0618,1.6901200354930417,1.9567820132809888,0.18705797101448757,0.019199642973229705,0.7044999999999999,0.7954130434782607,0.02539392065300943,HP
s0105,2,"('s0105', 2)",1,5.559231764705883,1.3463736184294348,5.242675213675215,4.753375,5.950871794871794,6.642875,1.4049632159254517,4.753375,1.1706356045354933,1.1713480948782904,0.3130686274509836,0.015813401889422703,0.835,0.9840338983050845,0.10591846138961682,LP
s0105,2,"('s0105', 2)",2,10.313370151515153,2.2860755118470264,7.205350427350426,11.254000000000001,12.0,12.0,1.2618610435206756,11.254000000000001,0.0,0.0,0.3085312500000006,0.020438311919436954,0.8565,1.002574074074074,0.10404786674727326,HP
s0106,2,"('s0106', 2)",1,5.136399656946827,0.9588380688795392,5.650846153846154,4.703488888888889,5.081133333333333,5.13315,0.7184076672275713,4.703488888888889,0.5025798116425958,1.048603735529617,0.2231203703703758,0.020897948019162435,0.855,0.924828125,0.054932444994110784,LP
s0106,2,"('s0106', 2)",2,4.791750331984646,1.0695766849939405,4.34002557544757,4.849465384615385,5.688631578947369,4.43525,1.0756803446886432,4.849465384615385,1.2963394865026394,0.7010594215186041,0.25864130434782806,0.057994572259071675,0.85,0.9135862068965518,0.09687493337488565,HP
s0107,2,"('s0107', 2)",1,4.03637319189971,1.377208039885443,3.977302521008403,4.531142857142858,4.1626562499999995,3.485785714285714,0.7169363455754562,4.531142857142858,1.0581422284295896,0.8160668896403938,0.21154918032786846,0.011626257376432232,0.852,0.8615606060606062,0.024814593746510377,LP
s0107,2,"('s0107', 2)",2,4.507281491246328,0.9540858008716533,4.099993421052631,4.640443452380953,5.7240855614973265,4.336263157894739,0.8531225526669648,4.640443452380953,2.480561788007524,0.642074585117014,0.18303061224489517,0.026096832361909964,0.748,0.7532962962962964,0.024829780717233175,HP
s0108,2,"('s0108', 2)",1,4.566736192379215,1.937493072854646,5.9508783216783225,5.665900000000001,3.496086956521739,3.4294166666666666,2.548582897042292,5.665900000000001,0.8867246151783544,0.5656240592380146,0.1950608695652162,0.05239572456468989,0.8270000000000001,0.866770491803279,0.028468027521051223,LP
s0108,2,"('s0108', 2)",2,4.757572280130412,1.9261552866811058,3.782105769230769,4.8306315789473695,4.856847222222223,5.920949082264486,0.6859956705160146,4.8306315789473695,1.0587328859921055,3.4207253962531796,0.28463829787233547,0.032509857999518534,0.727,0.9175714285714286,0.08180264061545817,HP
s0109,2,"('s0109', 2)",1,4.816371120107962,1.1947530266935853,4.364177777777778,4.821357142857142,4.981473214285715,5.316233766233767,1.194650358684989,4.821357142857142,0.8130255438771966,1.2895981745671226,0.16859649122806897,0.01535132189480273,0.768,0.8151384615384614,0.0333885632328869,LP
s0109,2,"('s0109', 2)",2,7.165157986495075,2.5111006636785764,8.072188051146385,8.097386666666665,6.589541176470587,6.057927696078431,2.3372181888141164,8.097386666666665,2.3100685579484748,3.122684871317703,0.1345641025641027,0.0182158743089315,0.7855,0.7876749999999999,0.025649205336130784,HP
s0110,2,"('s0110', 2)",1,3.8151165978236734,1.0546912778749369,4.1302,4.035523809523809,3.8908246376811597,3.2103368421052636,0.9878616097409597,4.035523809523809,1.274800718601385,0.6665968656348739,0.23623577235772597,0.020974273863367688,0.84,0.8558032786885245,0.02678390355690966,LP
s0110,2,"('s0110', 2)",2,5.3917481666903875,1.9154496849649136,5.11727380952381,5.39690731292517,5.605208333333333,5.529636134852802,1.3937633821795348,5.39690731292517,1.2461199774756397,2.146353012785617,0.2928160919540253,0.034820823776293364,0.7725,0.9653125,0.12217292462220174,HP
s0111,2,"('s0111', 2)",1,2.1903965960998906,0.5518336817240486,2.5292194444444442,2.3453461538461546,2.0121535947712417,1.8974017857142857,0.5079402405354857,2.3453461538461546,0.4870218143476494,0.4417912900062457,0.16971249999999644,0.01130473278757326,0.677,0.6896949152542371,0.010923206236919473,LP
s0111,2,"('s0111', 2)",2,2.766185670261942,0.5624649380752965,2.8633363636363636,2.6534516129032264,2.762129032258065,2.79125,0.6101636682161757,2.6534516129032264,0.48886304843470213,0.6050897477933462,0.11137593984962381,0.013252769026859136,0.687,0.6793529411764706,0.019289084920467343,HP
s0113,2,"('s0113', 2)",1,4.2289637798931965,1.3600941893616694,4.546383900928794,4.256714285714286,3.5916666666666672,4.747371794871796,1.8877192951945474,4.256714285714286,0.4337450351941282,2.356985736799859,0.20301694915253343,0.016635759356824983,0.879,0.9112033898305085,0.03497480341998508,LP
s0113,2,"('s0113', 2)",2,5.590607422903072,1.5782318459502993,4.770666666666667,6.32015717948718,5.258383333333334,6.166064285714287,1.2200837207807855,6.32015717948718,1.2779150870547786,1.3169289014907497,0.25229411764704746,0.015932494475623074,0.877,0.8838709677419356,0.07079006705773394,HP
s0114,2,"('s0114', 2)",1,7.574712207137538,2.600204112497582,8.037577540106952,6.7734351851851855,9.032,7.072333333333334,3.0934911189158223,6.7734351851851855,1.5028177534218847,2.6418013826657267,0.26135555555555007,0.05021874204045989,0.8320000000000001,0.9027586206896554,0.03845679749652796,LP
s0114,2,"('s0114', 2)",2,9.824045643576115,2.243771842472408,10.292626262626262,8.750882352941177,8.6019,11.354800000000001,1.9756611913859772,8.750882352941177,1.707076123082975,1.1657626516577035,0.18122727272727526,0.01404053876668682,0.833,0.8637254901960787,0.00972351649926083,HP
s0115,2,"('s0115', 2)",1,10.15239648337596,2.8401879585329937,9.4721875,11.22475,9.077223076923076,10.9972,2.053311021823959,11.22475,3.8272468941392095,3.0084,0.5873648648648716,0.0592315859953069,0.8909999999999999,0.9955892857142858,0.056606550113986055,LP
s0115,2,"('s0115', 2)",2,11.112905172413793,1.4239330789828295,10.427299999999999,12.0,12.0,9.696,1.8017870046151403,12.0,0.0,0.4900000000000002,0.6412203389830481,0.05115901761644607,0.817,0.8750555555555557,0.033333738852128654,HP
s0116,2,"('s0116', 2)",1,5.914662342342344,0.9597629393141826,5.9521291666666665,6.0337000000000005,5.8313749999999995,5.725285714285714,1.3039105238279607,6.0337000000000005,0.6063517826930174,1.2428034009316788,0.29696153846153944,0.028073738370083822,0.7290000000000001,0.753446153846154,0.009253076399195028,LP
s0116,2,"('s0116', 2)",2,5.632096153846154,0.3533936168732334,5.631785714285714,5.5881428571428575,5.742166666666667,5.573666666666667,0.3456627544239014,5.5881428571428575,0.46462329424551635,0.3464241940486001,0.3680238095238045,0.022546122896195484,0.7315,0.7494062500000003,0.01456054569605126,HP
s0117,2,"('s0117', 2)",1,7.623474734042555,1.898585062282787,6.952583333333334,7.402833333333333,9.059921428571425,7.317111111111111,2.057915509212066,7.402833333333333,1.9676299886914612,1.2098727001702634,0.19145054945054737,0.008848716627426022,0.7120000000000001,0.7738245614035089,0.01275263924927346,LP
s0117,2,"('s0117', 2)",2,11.640278388278388,1.0631416896022359,11.442181818181819,12.0,11.6365,12.0,1.76397597479938,12.0,0.6296004685512872,0.0,0.16596825396825243,0.010855053364654244,0.705,0.7661833333333334,0.017818350273846383,HP
s0119,2,"('s0119', 2)",1,3.308529411764706,0.40204336430540283,3.501157894736842,3.1827499999999995,3.207764705882353,3.3126249999999997,0.4847162233456966,3.1827499999999995,0.248862005090883,0.3830549691297583,0.28494656488549197,0.00866932495348568,0.772,0.7408095238095236,0.014389707155799188,LP
s0119,2,"('s0119', 2)",2,3.9110693436454853,0.9191124742426875,3.8870057142857144,3.9420909090909095,3.5443507142857142,4.383870098039216,0.5798940149189122,3.9420909090909095,1.023989864904952,1.1813436448151269,0.2853076923076846,0.019090701817396583,0.7665,0.7511818181818182,0.020958305358165306,HP
s0120,2,"('s0120', 2)",1,6.466302469135803,1.608218340360438,5.44720979020979,5.932410714285715,6.85,8.579888888888888,0.9484184911260146,5.932410714285715,1.3183767567456859,1.3264425643589735,0.2792142857142882,0.02232523990784802,0.6815,0.7474999999999997,0.018021662158965918,LP
s0120,2,"('s0120', 2)",2,7.605359140495867,1.5975633199551245,7.12743253968254,8.686000000000002,7.027614285714285,7.49736507936508,1.154914447207991,8.686000000000002,1.2238600794541967,1.9546334110208399,0.3126388888888852,0.032212751874315194,0.791,0.772921052631579,0.018315123308323536,HP
s0121,2,"('s0121', 2)",1,11.66674,0.9971806418096977,12.0,11.067785714285716,12.0,11.598666666666666,0.0,11.067785714285716,0.0,0.5675710430324025,0.2264090909090915,0.024891287758524214,0.8134999999999999,0.7972241379310345,0.014346299723521168,LP
s0121,2,"('s0121', 2)",2,11.656913043478262,0.9051652701863934,12.0,11.600999999999999,12.0,10.96775,0.0,11.600999999999999,0.0,1.7879094461129734,0.2659365079365049,0.023587396366062528,0.8245,0.802,0.020398039121444982,HP
s0122,2,"('s0122', 2)",1,4.938628571428572,1.757155222974121,5.789215384615384,4.793466666666668,5.039846153846154,4.097090909090909,3.3005942891094286,4.793466666666668,0.27579531042865446,0.8458633517994236,0.17469026548672342,0.01069055177227567,0.685,0.7256153846153846,0.01167749450933186,LP
s0122,2,"('s0122', 2)",2,5.86742700781805,3.1303112341725474,4.421684210526315,4.000995789473684,6.5487222222222226,12.0,0.7373304659828466,4.000995789473684,3.107096012793304,0.0,0.10612222222222435,0.01130456946589866,0.6885,0.7307222222222225,0.012801524498764023,HP
s0124,2,"('s0124', 2)",1,10.580921161937642,3.289468704703408,9.391269841269843,11.276266666666668,10.012027777777776,12.0,4.107037849282578,11.276266666666668,3.332100021725631,0.0,0.38850704225352556,0.02087433113070904,0.73,0.7693278688524591,0.02726454473838087,LP
s0124,2,"('s0124', 2)",2,11.325665573508235,2.0085715741337378,10.770291666666669,12.0,11.460857142857144,11.1463,2.691941763225427,12.0,1.3206248984662443,2.5610999999999997,0.3621874999999948,0.01860522066087547,0.6915,0.7376833333333332,0.016270516820082657,HP
s0126,2,"('s0126', 2)",1,5.726300291545189,1.4767108184447857,4.364156862745099,6.430199999999999,7.283857142857142,5.595000000000001,0.7743596816535256,6.430199999999999,1.4430578078284648,0.8521089132264726,0.6026666666666683,0.04403240590889309,0.8440000000000001,0.8899180327868854,0.04816905805354901,LP
s0126,2,"('s0126', 2)",2,7.265880496259807,1.2978478594582104,6.922868131868132,7.248200000000001,7.651111111111111,7.637666666666667,1.4440945237759917,7.248200000000001,0.9088061086996925,2.062934088999345,0.8256285714285768,0.06351744472392316,0.7185,0.8958157894736839,0.07729104486748756,HP
s0128,2,"('s0128', 2)",1,3.272972601217906,1.3180074361406888,3.5068888888888887,3.1057125000000005,2.9262926421404685,3.681285714285715,2.2619333569899545,3.1057125000000005,0.7576399097030856,0.9198706763586332,0.37609448818897434,0.017354382272209132,0.732,0.7834999999999999,0.02254868190284203,LP
s0128,2,"('s0128', 2)",2,9.879993715013336,3.0289584062373835,7.988948717948717,8.642869078947369,12.0,11.188583333333334,1.953762798881489,8.642869078947369,0.0,2.6911646319742113,0.5167164179104449,0.047697171670117354,0.7025,0.7807407407407408,0.026477676302437688,HP
s0129,2,"('s0129', 2)",1,3.9823147197261437,2.656430790662795,5.451152777777778,4.202097619047619,3.4763344827586202,2.8677580645161287,1.817857886663145,4.202097619047619,2.4237455917017563,1.8170292103168404,0.3394596774193545,0.014025296749322153,1.054,1.0651636363636363,0.020293886448819895,LP
s0129,2,"('s0129', 2)",2,6.470000127803923,2.504271353007573,5.202717391304347,7.202185000000001,7.2808,7.000398437500002,2.39161467798607,7.202185000000001,0.7710265624477539,2.1220808565085494,0.2203580246913594,0.021940403049517984,1.057,1.1104878048780487,0.020706042132351075,HP
s0130,2,"('s0130', 2)",1,6.712774774774775,1.4511735038366582,7.2274,6.5921111111111115,6.569392857142857,6.4052500000000006,2.1073499566991716,6.5921111111111115,1.287123735290815,0.6317538583182537,0.20687755102041253,0.00965891940835306,0.7110000000000001,0.7304000000000002,0.013940532430450582,LP
s0130,2,"('s0130', 2)",2,10.772162957673906,2.776388337471826,8.446006172839505,12.0,11.369799999999998,12.0,3.6633736132971246,12.0,2.3579924851449374,0.0,0.25035384615385065,0.032096558688651765,0.7170000000000001,0.7087758620689655,0.007322535504921589,HP
s0131,2,"('s0131', 2)",1,5.809717948717948,1.910710335681639,6.397398601398602,5.699946428571429,6.085571428571429,5.529163636363636,1.915681602447569,5.699946428571429,1.4055634718750296,1.9501995959727387,0.2046666666666693,0.010260512924430422,0.802,0.8117692307692309,0.01306916999543563,LP
s0131,2,"('s0131', 2)",2,9.795865617433416,2.919247600014018,7.035419642857143,12.0,11.34857142857143,9.479,1.8110892225713666,12.0,1.5956676038701842,3.2917274087222554,0.19477611940297881,0.015584660119864166,0.8260000000000001,0.8520576923076925,0.03140366848908171,HP
s0132,2,"('s0132', 2)",1,3.348850078574394,1.546824243946778,4.438229166666665,3.2099122807017544,2.2769187938498288,3.4612930402930404,1.5314393861057554,3.2099122807017544,1.3135258774021712,1.236628120441461,0.5736166666666652,0.09892578670631316,0.887,0.9435660377358492,0.03370892418263602,LP
s0132,2,"('s0132', 2)",2,3.2972388258411476,1.528674520975374,2.8738536666666668,2.917553113553114,4.456093235294118,3.3185889204545456,1.436899677054696,2.917553113553114,1.769613883478907,1.3216656777279423,1.2301836734693874,0.36682565461025973,0.895,0.8783809523809523,0.026996386437492553,HP
s0133,2,"('s0133', 2)",1,3.1922590608465606,1.0509831803542233,3.8374500000000005,3.153926923076923,2.7120171428571433,3.128569659442724,1.4048481092274712,3.153926923076923,0.546404941143583,0.6887269567825518,0.3357923076923063,0.010062812764245517,0.7815000000000001,0.7978571428571428,0.047809374004596325,LP
s0133,2,"('s0133', 2)",2,4.930153839419008,1.4885594221106417,5.713183558068726,4.607345936213992,4.681555555555555,4.796874074074074,2.3526758061173827,4.607345936213992,0.5874652603335498,0.9612893226913732,0.4684044943820206,0.04156581084871884,0.8240000000000001,0.8221481481481483,0.037964271114,HP
s0134,2,"('s0134', 2)",1,3.4273444852941175,1.5439730757434227,5.138325956937799,4.242442857142857,2.335031746031746,2.4807248520710057,1.3372181314030376,4.242442857142857,0.49560000410770244,0.567500836511759,0.13624812030075212,0.014125662205746787,0.8270000000000001,0.8493606557377047,0.049352905036834295,LP
