,id,auc_HP,std_wtw_HP,ipi_HP,diff_auc_HP,diff_wtw_HP,auc_LP,std_wtw_LP,ipi_LP,diff_auc_LP,diff_wtw_LP,auc_delta,auc,init_wtw,ipi,std_wtw,duration,NU,PU,PM,PS,SS,UPPS,Attentional,Motor,Nonplanning,attention,cogstable,motor,perseverance,selfcontrol,cogcomplex,BIS,PAS,NAS,discount_k,discount_logk,survey_impulsivity,exp
0,s0003,0.20789303017674166,2.3732258643003457,-0.18401077236814953,1.7597407442650017,1.8131460127605696,-0.7310704149135616,-0.15929609132769543,-1.3388034440582728,0.8281254722464694,-0.4527081589721132,1.285197334434434,-0.27245248754821483,-0.24599262887232975,-0.708666851950658,1.649304470523368,-0.5177739161175077,-1.2393298674823603,-0.6309497199867213,0.0944917174559455,1.5397632963790746,-1.44804696773647,-0.7505651901103727,-0.4848295056155218,-0.3379413238138565,3.1298275941587614,-0.13886220816028838,-0.823544848932065,-0.4104522056369395,-0.04287693883437861,2.958129779918805,2.3236997026847885,1.1521483395092333,,,-0.5209249893821511,-0.6758044696147182,0.17754939546955922,active
1,s0005,0.9064690645021575,0.7345867028004052,-0.5076722839751957,1.1527295847271248,1.1991840412880652,-0.10710603243364039,-0.47210757119814356,-0.3099022474678913,-0.3197939899523564,-0.6881978956550191,1.417731792758722,0.43747303586193464,0.5828285355350902,-0.432438424065469,0.24169392118740352,-0.4636633478566293,-0.07344055833437749,0.02449647391344063,-0.11811464681993264,-0.8917402158170838,0.4261003224595497,-0.09952003396907372,-1.3244467835619358,-0.6047903053298828,0.35554281008071015,-0.9752034162435447,-1.4116850836968944,-0.7540866103562376,-0.04287693883437861,-0.33990123988861176,0.8627985996672433,-0.5969859312779966,,,0.7314620073911653,1.2066109647681293,-0.35728755421751884,active
2,s0006,0.9715387672052728,0.4413593031475222,2.0168813348726116,0.45816354993639347,0.44374061306425644,0.34074848911047007,-0.04797358418572001,1.6810377920915107,-0.43241090908607516,-1.0937024188683406,0.900478672777809,0.7092412411638341,1.4309735544219995,1.920432069441155,0.19404303137860252,0.2682532859878822,-0.7211568411943678,-0.7620389587667538,-0.33072101109581076,-1.0787789475244807,0.6759866278190191,-0.576953148472693,-0.4848295056155218,0.46260562073422207,-1.2627899806314866,-0.5570328122019166,-0.23540461416723585,0.27681660380165674,0.5528868428643535,-1.164408994840466,-0.9633277791046883,-0.5969859312779966,,,-0.42007791446032366,-0.007966390734071998,-0.6166658489671989,active
3,s0007,-0.2550182730749959,0.8616048034282554,0.05659740864326274,1.9175086060199489,0.38388307366947344,-0.5017881767465197,-0.30823915334613416,0.2959305756121376,-1.0669005674849144,-0.8771032140221474,0.32395756697627337,-0.40373986750222723,0.20400445762034072,0.16583398921767592,0.42929032444831006,-0.4266403274676074,-0.46207032805037174,-0.23768200364662417,-0.755933739647567,0.4175309061346938,-0.4485017462985928,-0.44674411724443314,0.07491534634875426,-0.8716392868459089,-0.10683798726563179,-0.13886220816028838,0.3527356205975934,-1.0977210150755357,-0.04287693883437861,-0.33990123988861176,0.13234804815847068,-0.3783441474295928,,,-0.4578306446885745,-0.17626288783955552,-0.4348594859922514,active
4,s0008,-0.0338212181633584,-0.8318626982438642,0.6756136673716625,-0.47175374766001715,0.37168639636332695,0.005810715777199211,-0.3788051970278023,0.499742870304399,-1.080170872883476,-0.2432616797728314,-0.055362565793993866,-0.01536512783820662,-0.17328901795939838,0.6147880248527172,-0.7905299384478046,-0.34262655043098056,-0.3325270714783736,-0.6309497199867213,-1.3937528324752015,-0.704701484109687,-1.1981606623770007,-1.1845952942045719,-0.20495707963338375,-0.6047903053298828,0.8179236074270521,-0.5570328122019166,0.3527356205975934,-0.7540866103562376,-0.04287693883437861,0.4846065150632424,0.8627985996672433,0.05893942026721463,,,-0.3652820614454753,0.17043920011727892,-0.61358319451896,active
5,s0009,-1.6372568018873799,-1.3472549846876474,-0.21825221840112569,-0.2436260411860941,-0.4038346391182934,-1.0352614103284603,-1.1568750849518679,0.19354435235697157,-0.14563000773283888,0.5319837384192582,-0.8910321918419609,-1.4384851087761406,-1.376916429152168,-0.03885751113108383,-1.4802812635584006,-0.4380320260488449,-1.3688731240543583,-0.8931281975467862,-0.9685401039234451,-1.2658176792318774,-1.1981606623770007,-1.6620284087081911,-1.604319209544074,-1.138488268361935,-1.2627899806314866,-1.3933740202851728,-1.4116850836968944,-0.4104522056369395,-1.830168283930575,-1.576662872316393,-0.5981025033503019,-1.6901948505200153,,,-0.19328151013153855,0.5151548746773316,-1.7614961136143727,active
6,s0010,-0.4804263584024897,0.11518713291504565,-0.4636935290562894,-1.4455512078778767,-0.002845417530046902,-0.10517327917793586,0.8085839475153035,-0.3868245671194701,-0.31131582116171885,-0.5743044949695953,-0.5313401970507328,-0.31730596627448227,0.24513939537371054,-0.4416738460200606,0.40523718147102666,0.17284781037001784,-0.3325270714783736,-0.8931281975467862,0.0944917174559455,-1.2658176792318774,-0.5734448989783275,-0.8807742213386325,-1.0445743575797979,-0.3379413238138565,-0.10683798726563179,-0.9752034162435447,-0.823544848932065,-0.06681780091764138,-0.6386407205331107,0.4846065150632424,-0.5981025033503019,-0.5969859312779966,,,-0.19328151013153855,0.5151548746773316,-0.7817247638079043,active
7,s0011,-1.360721576796178,-1.557728935058534,0.8687358712820218,-0.5765099022726299,-0.2754880656197625,-0.6757996438870484,-0.7132241922902758,1.1287201122179775,-1.122536363546687,-1.1237805472297084,-0.991388762233428,-1.098117174659359,0.22830276968861044,1.0092849804010844,-1.3353674380152372,-0.16747918474445347,2.9060543428215784,2.515192010734056,2.8583744530423614,-0.5176627524022902,-0.32355859361885814,2.1574365073207624,-0.4848295056155218,3.131095435894484,1.280304404773394,-0.13886220816028838,-0.823544848932065,4.056795055713936,-0.04287693883437861,0.07235263758731535,1.9584744269304022,1.6987527991302427,,,-0.051864588279697005,0.6937594264120847,2.0350660790529242,active
8,s0012,0.8771610929617712,0.3558544408702174,0.533809120308243,1.552159907616091,1.013982187423957,0.6227488117852641,0.2194027665785299,0.7244569137322088,0.8324541473081276,1.8114046131076933,0.38482239356480424,0.8066053686047162,-1.6795930409002144,0.6340754006600284,0.3326218867173884,0.05323497526702373,-1.3688731240543583,-0.8931281975467862,-0.755933739647567,-1.2658176792318774,-1.6979332730959393,-1.792237439936451,-1.604319209544074,-1.4053372498779613,-1.4939803793046575,-1.3933740202851728,-1.4116850836968944,-0.7540866103562376,-1.830168283930575,-1.164408994840466,-1.3285530548590745,-1.9088366343684189,,,0.3883050938699839,1.0365578651420855,-1.9433024765893203,active
9,s0014,0.4487587959191909,-0.5846362066322117,0.7921607566487248,0.4725069581263452,1.0349980006283948,0.40839261220052375,-0.27400878904492415,1.3219953593417675,2.68387015285001,0.6156156075215985,0.07486090098427377,0.460040523012828,0.22753746852110632,1.0520687748080542,-0.5768982304992935,-0.46081542321131996,-0.9802433543383641,-0.8931281975467862,0.944917174559458,-0.704701484109687,0.6759866278190191,-0.3599380964255933,-1.0445743575797979,0.46260562073422207,0.8179236074270521,-0.5570328122019166,-1.4116850836968944,-0.06681780091764138,1.1486506245630856,-0.33990123988861176,1.5932491511760158,0.1682603121914165,,,-0.29400396729401457,0.3399052476049502,-0.11003272592972269,active
