id,sess,key,block,auc,std_wtw,init_wtw,sell_RT_median,sell_RT_mean,sell_RT_se,condition,auc1,auc2,auc3,std_wtw1,std_wtw2,std_wtw3
s1088,2,"('s1088', 2)",1,3.825318824015759,1.9113029297589677,2.332,0.6,0.8740895522388059,0.07867030025542128,LP,3.839307471264368,3.3244215479922374,4.475370833333334,1.1020815812739366,1.827584524019238,2.462199515927302
s1088,2,"('s1088', 2)",2,2.9434783211129556,1.5992535293200045,3.399,0.776,0.8848846153846153,0.1412619406580224,HP,3.892389473684211,3.361318328445748,1.8600827886710238,1.4262724392158186,1.5665157457265877,0.9560757470538838
s1089,2,"('s1089', 2)",1,3.9339320573888092,1.985220676986933,5.72,0.785,0.9878923076923076,0.0894138681725317,LP,3.9714732893157265,4.702205118531095,3.2990664098972924,2.16251703048778,2.484477705137868,1.6007068908230162
s1089,2,"('s1089', 2)",2,3.8373395048641754,2.176671783704,3.045,0.779,0.8852424242424243,0.08672229651673714,HP,3.392729545454546,4.077614296699072,4.31619649341218,1.5333199547623848,2.581834729410246,2.6069279823422327
s1090,2,"('s1090', 2)",1,3.5293211000200646,0.9933191927785296,4.82,0.407,0.4294864864864866,0.013140990287188879,LP,4.458959999999999,3.1094844720496897,2.944992768595041,1.061367626414147,0.4105693192482252,0.44016897693214563
s1090,2,"('s1090', 2)",2,9.879246064279672,3.1600151067762434,3.331,0.402,0.41811475409836074,0.01068369845687176,HP,6.964600414078674,12.0,12.0,2.940921672786555,0.0,0.0
s1091,2,"('s1091', 2)",1,2.880745792243325,1.3545528749902271,10.365,0.4885,0.4733648648648649,0.014591435773325136,LP,2.878571895424837,2.704313265306123,2.959375516693164,1.5953642124359078,0.9350736358254728,0.9823337381647119
s1091,2,"('s1091', 2)",2,4.986879980842912,1.7789157891486407,3.797,0.519,0.5552727272727274,0.03265255985749841,HP,4.221911764705882,5.73247564935065,5.412943181818183,0.6868124480913174,2.819541626430311,1.2497471231299933
s1092,2,"('s1092', 2)",1,11.766055555555555,0.9645776549708874,12.0,0.6755,0.9677,0.0955878400564981,LP,11.298166666666667,12.0,12.0,1.5693470422086024,0.0,0.0
s1092,2,"('s1092', 2)",2,11.519736413043479,1.6468644599858722,10.42,0.9125000000000001,1.0774499999999998,0.08069215308469867,HP,11.164554545454546,11.5831,12.0,2.3767168247830046,1.2506999999999997,0.0
s1094,2,"('s1094', 2)",1,5.900040092189499,2.2024571892001563,6.04,0.387,0.4672816901408451,0.03251565892034541,LP,6.616555223285487,5.566963636363637,5.4391097005208335,2.8077004301533104,1.7576590807469552,1.6171177945958695
s1094,2,"('s1094', 2)",2,8.165117430124223,2.272134407023092,5.657,0.5325,0.6697999999999997,0.0803661222157695,HP,8.634647058823528,7.970746031746033,7.6001666666666665,1.769481311211465,2.678688001338715,1.9841262070633399
s1095,2,"('s1095', 2)",1,7.371966236021386,4.975276496264805,12.0,0.5825,1.0600645161290325,0.21045635448734715,LP,7.809114426877471,8.047191666666668,5.8338685770750995,5.43248817534345,4.709829053274747,4.556500520530815
s1095,2,"('s1095', 2)",2,8.959617361804087,4.533096812631085,9.0,0.5834999999999999,0.8420000000000002,0.11087249640548225,HP,10.635717592592592,9.860096666666665,6.653654022988508,3.4866089873157895,3.8635980696740293,4.889949051501142
s1097,2,"('s1097', 2)",1,5.58199124628549,1.905333496374583,11.071,0.8705,0.9522571428571429,0.052178894340310235,LP,6.791075187969925,4.379305555555556,5.60665,2.18682729849536,1.2649093990193212,0.7908398030996333
s1097,2,"('s1097', 2)",2,10.170376395415806,2.879028467250796,7.639,0.704,0.7787719298245617,0.03616535515145761,HP,7.709612325358852,12.0,12.0,3.1208752697420192,0.0,0.0
s1099,2,"('s1099', 2)",1,6.6591129887886265,2.274019079851784,7.856,0.3775,0.39360294117647066,0.012480835476763805,LP,6.265008771929826,7.116535353535353,6.628560175619835,2.0617112845827097,2.0725325103182066,2.597880520214247
s1099,2,"('s1099', 2)",2,10.111598946906538,2.3901032522284607,3.24,0.413,0.44967857142857126,0.018610845997403425,HP,9.839553857906798,10.542575,9.7188,3.1351134344867537,1.675099025244478,2.117864433810625
s1101,2,"('s1101', 2)",1,3.623589327447181,2.156926607930537,3.541,0.468,0.5422173913043478,0.05732440790700197,LP,3.420826612903227,3.9002864419112306,3.4312713481640316,1.7332530255511098,1.3402355973461952,2.8852798351588445
s1101,2,"('s1101', 2)",2,3.2735266665507625,2.851101137973679,2.632,0.481,0.5036562500000001,0.02930958838734428,HP,1.9001421541826127,3.5834230769230775,5.674459069055946,1.3196844220411081,2.9615591541499695,3.3970225269343572
s1102,2,"('s1102', 2)",1,4.80945408548674,3.0269185322453307,2.773,0.6595,0.9933124999999997,0.13994801433499726,LP,6.057837146239794,5.203516153846155,3.213620408163266,3.3517804092014756,3.2011154881073245,1.5430962261158228
s1102,2,"('s1102', 2)",2,5.406074529220204,3.9255252398786182,3.355,1.325,1.7698205128205131,0.25797946717829084,HP,7.465226851851853,5.211717222675023,3.9291250305250314,3.831121479356615,3.8725630643322195,3.2293862266838085
s1103,2,"('s1103', 2)",1,5.632920882058136,1.6925877860196188,10.997,0.354,0.37209333333333333,0.011975933991257756,LP,7.161013333333334,5.135666666666666,4.46684026499816,2.0068236826277377,0.3621303019018922,0.508999402247957
s1103,2,"('s1103', 2)",2,6.361802329098608,1.486449926615045,8.955,0.3805,0.3827894736842105,0.01819912016893834,HP,7.493880341880343,6.781714285714286,4.907978260869566,1.339287630391393,0.9480691225983946,0.629581088783246
s1105,2,"('s1105', 2)",1,9.841100806451612,2.1894846485253967,12.0,0.393,0.42873913043478257,0.015498177656746376,LP,12.0,8.722861111111111,8.775416666666668,0.0,2.0366563441197463,1.8157324719578662
s1105,2,"('s1105', 2)",2,9.516778231292518,1.36614912625686,10.194,0.385,0.4206078431372549,0.022286003635471993,HP,9.356238095238094,9.283938461538462,10.0735,1.7463804787743111,1.4212215750697659,0.2628572172618944
s1106,2,"('s1106', 2)",1,3.041699990247821,1.4390870902906385,3.556,0.4,0.4515857142857144,0.021435908199790698,LP,3.329253687345518,3.0878433041301636,2.6789342443064186,1.3632536532188662,1.4304895453044926,1.4368859451759926
s1106,2,"('s1106', 2)",2,4.893825435547944,1.9284832081060188,5.452,0.411,0.4320571428571428,0.03310761532366571,HP,4.319635416666667,5.337090559402332,5.113605385281385,2.0564481964946846,2.0358841893868322,1.4825018439335031
s1107,2,"('s1107', 2)",1,2.9010488949367628,0.8945324189120454,4.861,0.302,0.32278205128205134,0.019890484572790083,LP,3.4556136363636365,2.491485294117647,2.7150425518774703,1.1718118742664534,0.25591811033121853,0.59823152240774
s1107,2,"('s1107', 2)",2,7.446679118877779,3.2186792008310867,9.0,0.324,0.3740599999999999,0.023458497991133195,HP,5.133978997878086,11.081227272727274,7.0639166666666675,2.7851614376573126,1.4898347050418406,0.5021672129104231
s1108,2,"('s1108', 2)",1,2.124287888017678,1.6439427846882382,2.069,0.464,0.5541095890410958,0.043248753797818305,LP,1.5965058823529412,2.5536031392786107,2.3133702521670614,0.5509340793319285,1.9236016666204037,2.041082063654696
s1108,2,"('s1108', 2)",2,2.468638748528256,1.0144441109818323,2.313,0.5445,0.745,0.12866543198711047,HP,1.774783606557377,3.014583071714374,2.899648148148148,0.7273877440698726,0.7741038156070008,1.0415588861112521
s1109,2,"('s1109', 2)",1,3.9927128458498036,1.8841890326671389,12.0,0.437,0.4481969696969696,0.014071968692800968,LP,4.57654066985646,3.3754166666666667,4.069654524089307,2.4474396326616508,0.48228370943759746,2.043221954622658
s1109,2,"('s1109', 2)",2,10.741619353864735,3.0945509692732114,2.232,0.441,0.5539180327868852,0.04559299803784562,HP,9.241024305555554,11.513913043478261,12.0,4.006944344332212,2.2799499215141705,0.0
s1110,2,"('s1110', 2)",1,2.2851612402811012,1.1988388323067718,3.466,0.523,0.5554347826086957,0.021823473853437293,LP,1.8836709593131766,2.1574256410256405,2.9694456140350876,0.6731736802140837,0.48272542321109696,1.8367115240235095
s1110,2,"('s1110', 2)",2,3.1747209842735775,1.5111270110645303,4.692,0.585,0.6299090909090908,0.05348108915373614,HP,3.61075845410628,3.342994994994995,2.6131822649572647,1.0539461926119766,0.5250809032234032,2.124920617699183
s1111,2,"('s1111', 2)",1,5.15359030862589,2.8653337495427826,0.525,0.4075,0.4422272727272727,0.018867898939774294,LP,4.793803124044927,6.073399969924813,4.698810526315791,3.50309368255856,2.9887576395995477,1.3768341511922184
s1111,2,"('s1111', 2)",2,9.005839766681328,2.9067323960540565,10.5,0.462,0.5171296296296296,0.025727855105389847,HP,9.113192307692309,9.040451822916667,9.2281871657754,3.733929663537936,2.6164743339821435,2.3427061303324654
s1112,2,"('s1112', 2)",1,1.9767368000336574,1.1815941715012273,3.042,0.395,0.40466666666666673,0.011413385254295194,LP,2.0501153846153843,1.8251054131054134,2.035973684210527,0.566913539303274,1.5948549622807229,0.6774050225748429
s1112,2,"('s1112', 2)",2,3.6505042475728158,1.0042579958397306,4.914,0.4595,0.47210714285714284,0.01813099579123894,HP,4.067377173913043,3.0852867036011085,3.947006060606061,1.19664685378675,0.6941477622682272,0.7815600851053843
s1114,2,"('s1114', 2)",1,4.876977279325096,0.6657661321645504,5.726,0.329,0.34651948051948056,0.010652384908081578,LP,5.051150462962962,4.744844097222223,4.802882591093118,0.5185935378053697,0.7979289304974974,0.540996185619478
s1114,2,"('s1114', 2)",2,4.868578226387887,1.1259743313986592,4.353,0.3595,0.3740625000000001,0.0142680763570177,HP,4.790651442307692,5.410968115942029,4.599610521662246,1.6418695557573755,1.2825245017285758,0.8082823542684473
s1115,2,"('s1115', 2)",1,2.2871131750130687,1.2988094592912631,7.695,0.4025,0.41772222222222233,0.018648658457837978,LP,1.8124931034482756,2.3748095622814827,2.744007149084569,1.4125590820554257,0.751930747768291,1.3519205007700146
s1115,2,"('s1115', 2)",2,5.2826347709406,3.9613630723706774,2.83,0.426,0.4564878048780488,0.044317658719989245,HP,2.3805709090909093,6.791422063335523,9.779039215686275,1.8025710197757916,2.5142334490890996,3.0154217339795517
s1116,2,"('s1116', 2)",1,5.280108474576271,0.8808171370444791,9.388,0.492,0.5158309859154929,0.01958946826176281,LP,4.98740293040293,5.453785714285715,5.427692307692307,1.2776118972486963,0.5259780248765734,0.14787072556557604
s1116,2,"('s1116', 2)",2,8.024340856432385,1.6480522645216138,4.227,0.463,0.5039999999999998,0.02658706241260974,HP,8.274699156746033,7.675831859410431,8.227090909090908,1.408906023324059,2.2316757259772744,0.6916433963359538
s1117,2,"('s1117', 2)",1,5.153420641145347,1.8779756854057317,9.901,0.508,0.5336986301369863,0.015120268272779945,LP,6.5706238162878785,4.537653846153847,4.519159999999999,2.8506752692362975,0.4929177605230443,0.5002545096248509
s1117,2,"('s1117', 2)",2,4.782629621341843,1.2086318710743826,5.344,0.505,0.5315483870967741,0.05184600263270028,HP,5.431945701357466,4.598773913043479,4.301333333333333,1.4182447573045331,1.0005317907228168,0.8251724189966585
s1118,2,"('s1118', 2)",1,12.0,0.0,12.0,0.4155,0.4083833333333334,0.01418784870676051,LP,12.0,12.0,12.0,0.0,0.0,0.0
s1118,2,"('s1118', 2)",2,10.260705882352942,0.4330890998360157,9.824,0.433,0.4315636363636365,0.011160164210894243,HP,10.363857142857142,10.0762,10.5417,0.7151727920223054,0.42843828026916503,0.3968264230113717
s1119,2,"('s1119', 2)",1,11.121101694915255,1.9564250866316448,12.0,0.437,0.6171639344262297,0.060792655306139746,LP,11.709428571428573,10.625814285714284,10.976025210084035,0.45032618563590976,2.0080961722334854,2.7227766088222016
s1119,2,"('s1119', 2)",2,10.504163556339108,2.219451937849246,7.624,0.51,0.7093571428571428,0.0729075474653019,HP,10.790750000000001,9.858349747474747,10.894672727272727,1.6375957796416063,2.2349180820524004,2.655264226225778
s1120,2,"('s1120', 2)",1,10.534272727272729,1.5533736652208487,8.767,0.4415,0.5355156249999998,0.03272044372546853,LP,9.148500000000002,11.544333333333332,11.1625,0.7966180075795427,1.018901641747404,1.4636405808804294
s1120,2,"('s1120', 2)",2,7.415700710811821,2.3671437747219164,5.393,0.517,1.655128205128205,0.7428095616936022,HP,5.86413038277512,6.735438775510204,10.362975308641975,0.6138569343675652,1.2337482052698858,2.1609874941812186
s1121,2,"('s1121', 2)",1,9.335231098031558,2.8687676916276525,12.0,0.443,0.5222571428571429,0.04479579829838401,LP,11.547,9.062018567639258,7.257895238095238,0.838193465564058,2.876107220708805,2.5061619220435727
s1121,2,"('s1121', 2)",2,8.49598407443665,3.396534495586617,4.577,0.479,0.6332075471698115,0.10845248670029561,HP,8.148348148148147,9.024017827216356,8.504464955357143,3.1609973571843115,3.600158404890183,3.4351398541863607
s1122,2,"('s1122', 2)",1,7.11082032561339,3.3205584187940813,1.41,0.4665,0.5227857142857144,0.04436814399055003,LP,7.434546205357143,6.9560701754385965,6.79451980792317,3.630087066760574,3.1254458424957,3.129137364860653
s1122,2,"('s1122', 2)",2,7.420634957364061,3.4078489067987903,1.334,0.6645000000000001,1.3517272727272727,0.2002893396827036,HP,9.38051483426704,6.164812869095816,6.681760119047619,3.824762123015726,2.6802129981816187,2.7106847450598135
s1123,2,"('s1123', 2)",1,9.857971093297042,2.350848458270657,10.04,0.596,0.780716417910448,0.045808860327986374,LP,9.134443438914028,10.916714285714285,10.125814903846154,2.014122678823929,0.9723220680832214,3.081115434238841
s1123,2,"('s1123', 2)",2,11.102128205128205,2.256129659979754,10.215,0.65,0.9803559322033901,0.1567242737944163,HP,10.670363636363634,11.501304347826089,11.339,2.3011648146389314,2.3390899463119443,2.19228898642492
s1124,2,"('s1124', 2)",1,3.448532526193625,0.9009665487391549,4.489,0.396,0.4314285714285715,0.014265236343293762,LP,3.541208333333334,3.4061385620915035,3.4730183566433563,0.5821165389598165,1.3959297495444722,0.7346125689173073
s1124,2,"('s1124', 2)",2,4.283010886920806,0.9619677903783013,4.052,0.4365,0.6061666666666667,0.0954153161799949,HP,3.946775613241248,4.703905642633229,4.605683333333333,0.7469876877911371,1.034840296419646,2.0676650031372135
s1125,2,"('s1125', 2)",1,7.242046921332637,2.1159876900264196,12.0,0.436,0.45758823529411774,0.01167143607744619,LP,8.0479,6.452258937198067,7.244090909090909,2.7762879129719753,1.8878530531645812,0.3994620142472202
s1125,2,"('s1125', 2)",2,8.017678571428572,0.6373283676967274,7.492,0.4705,0.5462826086956525,0.05616721308007788,HP,8.094928571428571,8.04475,7.882442857142857,0.7666705416199027,0.5656071932214172,0.5086619319552113
s1127,2,"('s1127', 2)",1,3.3032266666666668,0.9230850097845212,6.65,0.421,0.42880821917808215,0.006945587991256371,LP,4.138217391304348,2.9438846153846163,2.923923076923077,1.2697146532064234,0.30403571740113255,0.22268189161238724
s1127,2,"('s1127', 2)",2,3.948349755648234,3.586490394452516,2.916,0.4545,0.4454411764705883,0.021748570774998973,HP,2.834469767441861,2.311484496124031,11.556666666666667,1.3810078900360443,1.5288470297204497,1.4703703237242276
s1128,2,"('s1128', 2)",1,3.258356948330664,1.1612383319301063,4.944,0.425,0.42384722222222204,0.010284675983132275,LP,3.7338751227208977,3.0310857142857146,2.9328322368421054,1.637465832098049,0.6955517113265208,0.5880384778743531
s1128,2,"('s1128', 2)",2,5.350503624834265,1.7375641213330253,4.093,0.425,0.4389189189189189,0.014207189528546507,HP,6.166789285714286,4.831997023809524,5.2426169520135035,2.0838744005115633,0.8162350797094456,2.273020109639075
s1129,2,"('s1129', 2)",1,3.7441263296170595,1.4850054854616375,0.662,0.3535,0.42674285714285703,0.02305445802844696,LP,4.014227409874609,3.54622359272294,3.649448959739092,1.412889798209405,1.7050097862532232,1.3011881047809044
s1129,2,"('s1129', 2)",2,5.335474842467927,1.892894363038953,3.776,0.405,0.45677142857142855,0.038432386124296225,HP,6.08273774509804,4.867260374760375,5.118893151057607,2.022842700393704,1.8135267225220932,1.5406398245011819
s1130,2,"('s1130', 2)",1,3.474026746778126,1.4981686716239124,2.594,0.451,0.450112676056338,0.008731498120653514,LP,4.530163636363636,3.4879094650205764,2.436087517934003,1.2528055259897335,1.5967070795785485,0.5175264916200518
s1130,2,"('s1130', 2)",2,4.8850692410627605,2.0859557062180607,3.066,0.471,0.48425000000000007,0.01782763733021787,HP,3.3844568764568757,6.262386270871985,6.527405254349165,1.065261914949117,1.7996341594374075,3.1235826501369863
s1131,2,"('s1131', 2)",1,3.8000224937118214,1.13695352356258,6.976,0.405,0.4443913043478261,0.018327337249299778,LP,4.800218750000001,2.9524375,3.6819090909090906,1.1425525535243901,0.6781284878942563,0.5445056898518065
s1131,2,"('s1131', 2)",2,4.937112822124449,0.8081156143553628,6.221,0.387,0.39235294117647046,0.019348689071270818,HP,5.450558608058608,4.905469565217392,4.415857142857143,0.7125603947471155,0.556872092436489,0.7479246082272176
s1133,2,"('s1133', 2)",1,11.402208638583636,1.785884691213292,12.0,0.806,0.9556885245901638,0.10242434440495611,LP,11.3735,11.595833333333333,11.147812499999999,2.5831256744494646,0.5718491691191152,1.712085541771716
s1133,2,"('s1133', 2)",2,10.267595139758688,2.681536903633627,12.0,0.798,0.7976428571428572,0.018296704784651154,HP,11.053038461538462,10.235507246376812,9.302564553093964,1.5744067620430444,2.990837139234724,3.0706963304773525
s1134,2,"('s1134', 2)",1,10.840250000000001,1.682714202560851,12.0,0.465,0.5003809523809523,0.011596439722868468,LP,10.5098,11.294514285714286,10.685999999999998,2.1763617129178106,1.3590259194717067,1.1543513330004862
s1134,2,"('s1134', 2)",2,12.0,0.0,12.0,0.506,0.5262575757575759,0.011474315762824589,HP,12.0,12.0,12.0,0.0,0.0,0.0
s1135,2,"('s1135', 2)",1,10.70592745125413,2.42978863759653,12.0,0.6185,0.7466379310344827,0.07546668004380899,LP,11.511099999999999,9.863668749999999,11.035253968253969,1.4667,3.1061442310400587,1.6251863870470313
s1135,2,"('s1135', 2)",2,11.497134693877548,1.4292589781965759,12.0,0.587,0.7041428571428572,0.056882660945336845,HP,12.0,10.955458823529412,11.5698,0.0,2.157520262616001,0.8603999999999998
s1136,2,"('s1136', 2)",1,5.164924999999999,1.7154338155769813,5.021,0.463,0.5064647887323942,0.025804560730374158,LP,4.827140495867769,4.593119834710744,6.5927437499999995,1.887857256675734,0.7919466901375416,2.1953848948235186
s1136,2,"('s1136', 2)",2,10.398065534807385,2.68623391093673,5.168,1.105,1.7048333333333332,0.2696908695589393,HP,8.101765271493214,12.0,12.0,3.131223653133588,0.0,0.0
s1137,2,"('s1137', 2)",1,9.48933870967742,1.9065938125151134,12.0,0.37,0.4072857142857141,0.012912027976747233,LP,10.950857142857142,8.989692307692307,8.083857142857143,1.2774463845133082,1.782275326997173,1.376763502383978
s1137,2,"('s1137', 2)",2,10.509317290552584,1.9901664607473337,8.011,0.396,0.4305333333333334,0.01632258943691,HP,9.770666666666665,10.503461538461538,11.445333333333334,2.007950681907358,1.9592673911590455,1.5688342451925539
s1138,2,"('s1138', 2)",1,5.680172658185629,2.0473898195072,6.389,0.693,1.0546666666666664,0.08982164843567085,LP,6.09693927125506,4.8995283333333335,6.594693877551021,2.1232601089454737,2.113421041726871,1.8468137227931813
s1138,2,"('s1138', 2)",2,6.244633015856416,4.019043622117889,6.791,1.666,1.5790000000000002,0.16394282676031605,HP,4.077902589667054,6.251203004807693,12.0,1.6005406988491746,4.531428158913038,0.0
s1139,2,"('s1139', 2)",1,6.120324884792626,1.927383995798692,8.09,0.392,0.4105774647887323,0.013242577721055937,LP,8.328464285714285,5.873384615384616,4.090652777777778,1.042345996920369,0.9023054819961126,0.42799893430949304
s1139,2,"('s1139', 2)",2,6.13110971211227,1.1166799459508268,4.575,0.4075,0.391975,0.021660259910144197,HP,6.489241106719367,6.530859375000001,5.626022727272727,1.4527829199555324,0.35648430309006507,1.6202906163098196
s1140,2,"('s1140', 2)",1,4.114461245104103,1.2090215828679247,9.047,0.411,0.47287142857142855,0.02557153169515177,LP,3.9557101449275365,4.702217391304348,3.649913461538462,1.4481084624027958,0.8438148818003328,1.0120298634102511
s1140,2,"('s1140', 2)",2,9.021667070006883,3.201531161158183,6.782,0.6085,0.6158000000000001,0.027121106172130954,HP,10.425078125,7.404445641025642,9.966855614973264,2.4408690646512534,3.3460276291821365,2.7316451440581933
s1141,2,"('s1141', 2)",1,10.28346590909091,1.520987149996334,7.964,0.524,0.6728421052631577,0.12000140501248288,LP,9.066041666666667,11.51457142857143,10.464757575757574,1.2256257238368307,0.7481790956607068,1.3771676327539921
s1141,2,"('s1141', 2)",2,11.876133333333334,0.46346662830839896,10.142,0.5265,0.6121406250000002,0.026787219171302504,HP,11.6284,12.0,12.0,0.7432000000000002,0.0,0.0
s1142,2,"('s1142', 2)",1,9.899400852878465,1.6597483166767872,12.0,0.476,0.5178028169014086,0.02617503697968815,LP,10.723181818181821,9.313428571428572,9.336000000000002,2.2448207842288386,0.7609092037336194,1.1379540119588898
s1142,2,"('s1142', 2)",2,11.327175551470589,1.6236928762847522,1.402,0.465,0.48098412698412707,0.014234042212384774,HP,10.397403726708076,12.0,11.993,2.3461376410589305,0.0,0.00989949493661204
s1143,2,"('s1143', 2)",1,5.361052125100241,0.899250514629178,6.591,0.515,0.5584927536231884,0.02354567725790579,LP,5.2049,5.454595238095237,5.456,0.8147339688511828,1.1060414749597165,0.6833451656261391
s1143,2,"('s1143', 2)",2,5.447750530512829,1.5095393420000733,5.267,0.471,0.4826285714285713,0.019058452973355663,HP,6.338835978835979,4.954414113712376,5.111246212121212,1.2375517688179618,1.6100208076905609,1.140065785907889
s1146,2,"('s1146', 2)",1,3.7751909233176844,1.1490046238027587,6.889,0.463,0.45525373134328345,0.010763157195297522,LP,4.920215909090909,3.2030399999999997,3.3240416666666674,1.37931075878221,0.20588860677560578,0.626171866660602
s1146,2,"('s1146', 2)",2,6.5044169483282674,1.5747472160566938,5.66,0.441,0.4579756097560976,0.014433893609046903,HP,5.478067868338558,7.093307692307693,7.227090909090909,2.024938548377267,0.35560292994712817,0.6501569676967465
s1148,2,"('s1148', 2)",1,5.5343771363698195,1.2657073760970357,6.544,0.365,0.40269565217391295,0.022764635979295345,LP,6.064375,5.551589947089948,4.945284160059008,0.6923150362190612,1.406135030283721,1.313752728424145
s1148,2,"('s1148', 2)",2,8.367578366420148,2.198062223693222,3.591,0.3765,0.41385416666666663,0.01715892800853827,HP,7.37209065618592,8.922749999999999,9.110441558441556,2.8211058863938896,0.6983625043628846,1.7797912725534173
s1149,2,"('s1149', 2)",1,3.3875229285714297,1.553926073155163,3.852,0.384,0.4029420289855073,0.011007642493334684,LP,4.1394772413793115,2.953055555555555,3.093151637426901,1.9807106745758196,0.8529243328387933,1.3056508098639883
s1149,2,"('s1149', 2)",2,10.229959396474008,2.867116845420185,1.073,0.3865,0.4148166666666667,0.015119165388242732,HP,9.544251393534001,10.282421195652173,11.264066666666666,3.61256856233982,2.6234694470189757,1.1891609441581537
s1150,2,"('s1150', 2)",1,9.724977941039112,2.2248389515957547,11.223,0.349,0.3898032786885245,0.016834330679398685,LP,10.629208333333331,9.880417050691241,8.85758905380334,1.4838229967768695,2.7442347608837907,1.7152249891501776
s1150,2,"('s1150', 2)",2,10.152327849873174,1.521851846105288,10.5,0.386,0.42884615384615377,0.025365849482755224,HP,10.5721,10.020575617283951,10.055296296296294,0.4380217916953449,2.4657448467703666,0.6579040127452354
s1151,2,"('s1151', 2)",1,3.0523031314143365,1.489776594330536,7.039,0.504,0.5005068493150687,0.015356184220138853,LP,3.701638030888031,2.449268007897604,2.9151317204301077,1.8862422496940454,0.9538315668130589,1.0782998273188977
s1151,2,"('s1151', 2)",2,4.1948409518348635,1.6231362831608263,2.624,0.539,0.5509310344827586,0.030174440563828696,HP,4.573448484848483,3.4178027836134452,4.7416656671664175,1.1529496422867824,1.4007447825776016,1.9929754436786506
s1153,2,"('s1153', 2)",1,5.827636241780673,3.474474726161541,3.489,0.864,1.025596774193548,0.1168582113088354,LP,5.888966490299824,5.771650188964477,6.059219159008634,3.092580331353251,3.4995090150930674,4.091023161042137
s1153,2,"('s1153', 2)",2,2.9521579935787505,3.0664855058203,2.563,0.785,2.8574545454545457,0.978327979379443,HP,3.9404606597629988,4.065064252511621,1.6326583333333329,2.7848806414782206,3.367453565936524,2.6168415242474645
s1154,2,"('s1154', 2)",1,4.325377453299618,1.7130327133027627,2.851,0.471,0.4917042253521126,0.013382703922578123,LP,5.5832438973063985,4.218771341463414,3.2795600000000005,1.9094163124128751,1.5619370524087295,0.31940858848816206
s1154,2,"('s1154', 2)",2,4.084486005892256,1.3086306828968775,2.461,0.4865,0.47953125,0.030880597429574153,HP,3.4534604236343367,3.9462004076086963,5.3902276,0.9231453898638469,1.118530782469287,2.094280100272702
s1155,2,"('s1155', 2)",1,2.5956825989544434,0.7291881226583138,3.28,0.378,0.39197368421052625,0.015172986521240866,LP,2.05911655011655,2.7670672268907563,3.1199966666666663,0.6323655742656329,0.5192030209784514,0.5845910108690424
s1155,2,"('s1155', 2)",2,3.8890505930767363,1.1355649739833877,1.899,0.392,0.4113225806451613,0.026514770669891705,HP,3.7164699248120296,3.677581216915482,4.914139660493826,1.1664430384195525,1.750140740979616,1.8077487576465725
s1156,2,"('s1156', 2)",1,9.3950125,2.0248759529521188,8.357,0.507,0.5344929577464791,0.013145439065936043,LP,11.15,8.998616666666667,7.409750000000001,1.249308508735933,1.4630668598491625,1.483671017274382
s1156,2,"('s1156', 2)",2,6.6111639381720435,0.9807267412831284,8.796,0.469,0.5018292682926829,0.024257146660632545,HP,6.685842105263157,6.881615384615385,6.236738095238095,0.8261016735664274,0.8841090670588222,1.0950665319975468
s1157,2,"('s1157', 2)",1,9.775042123287669,2.2787002778124084,12.0,0.4295,0.5101129032258066,0.026127430305718582,LP,11.22209090909091,9.5559,8.772392857142858,2.4111670110906664,1.3992272831816854,2.122433688558946
s1157,2,"('s1157', 2)",2,9.304663580246915,1.3935346615248339,8.371,0.435,0.48262745098039217,0.016527282461980732,HP,8.775098901098902,10.174403846153846,9.154296296296295,0.7016242232549655,2.091783654238424,0.6799730285944525
s1159,2,"('s1159', 2)",1,1.6677965613831747,0.5763121793029389,6.563,0.553,0.5169305555555556,0.01830085851040698,LP,1.9410940170940172,1.5721702479338844,1.4979793281653748,0.9340391285834273,0.1423699027093128,0.1659774262742485
s1159,2,"('s1159', 2)",2,0.7322754307948869,0.48220618966567125,1.713,0.153,0.153,0.0,HP,1.4095295429208474,0.5957789473684212,0.36940860215053767,0.21936075535285984,0.30358573501427094,0.14854102192599933
s1160,2,"('s1160', 2)",1,3.1946516223354076,1.017868611769241,5.777,0.3955,0.48602777777777767,0.057222963763473994,LP,4.170992727272727,3.1358785714285715,2.3454619047619047,0.7813179168685654,0.8207928611832511,0.3617867248297518
s1160,2,"('s1160', 2)",2,2.9450719705142023,1.6210133404967055,4.935,0.403,0.3588571428571429,0.043076017061350697,HP,2.9929818861414597,3.2633618421052635,2.5429360606060616,1.7060955756471874,1.0485594777499871,1.8233248969418088
s1161,2,"('s1161', 2)",1,3.616963432446531,0.6865106287364257,4.988,0.369,0.37758333333333327,0.009512981505796679,LP,3.9424400000000004,3.3848750000000005,3.4853782991202347,0.46752472276875373,0.6575955768618987,0.7322027430225699
s1161,2,"('s1161', 2)",2,6.182912028753292,2.050568749211551,1.07,0.3935,0.39171428571428574,0.011951351013976656,HP,5.757460241301908,6.11903537414966,6.84395390625,1.9667610338218489,2.4146667913056623,1.9767578368458836
s1162,2,"('s1162', 2)",1,4.370521233974358,1.7542250639917114,2.459,0.7304999999999999,0.9828125000000001,0.0846710860333006,LP,3.7009188365001178,4.3635,5.284421031746032,1.1416723768544919,1.4046706506881825,2.3014760536468866
