id,sess,key,block,auc,auc_rh,std_wtw,std_wtw_rh,init_wtw,sell_RT_median,sell_RT_mean,sell_RT_se,condition,auc1,auc2,std_wtw1,std_wtw2
s1124,1,"('s1124', 1)",2,4.60768001094166,4.864407702407804,1.2535313152082566,1.2626503987995565,3.601,0.417,0.4709696969696969,0.033262996999950334,HP,4.124459298245613,5.175056380952382,1.0422342228188024,1.2495004954217839
s1125,1,"('s1125', 1)",1,7.076860544217686,7.3098958281302036,2.3969970560467857,2.4817671539794834,8.094,0.44,0.47704477611940294,0.019556572754667056,LP,7.573471666666666,6.586444852941177,2.7045504543017667,1.9429363380136435
s1125,1,"('s1125', 1)",2,7.941677467469149,8.394524165655845,2.777174254581622,2.7488840247065722,1.911,0.459,0.4639814814814815,0.012392597317435639,HP,8.083959769345238,7.902583393628194,2.747369247211208,2.972071995497102
s1127,1,"('s1127', 1)",1,3.985056760489663,3.640864574656484,1.511052138733716,0.9936515914043431,12.0,0.3995,0.4122428571428573,0.00841328967459745,LP,4.714737597582474,3.329231111111111,1.6585737923879562,0.9563048160781799
s1127,1,"('s1127', 1)",2,4.1942598222530005,4.037701046316964,1.0593706617434941,0.823481488733567,2.825,0.445,0.449225806451613,0.046691934557378856,HP,4.137433157894737,4.255134502923976,1.3326929462523542,0.6392395002142075
s1128,1,"('s1128', 1)",1,4.609828125,4.403289562289563,1.3319018164204088,1.2424746311627348,7.426,0.442,0.44755714285714265,0.008346761212621623,LP,5.609286363636363,3.7532941176470587,1.0949210064749468,0.8510655226179281
s1128,1,"('s1128', 1)",2,6.152263680708495,6.007371592231641,1.7568340036851655,1.5842025232188632,2.807,0.442,0.42982926829268303,0.01377338053022021,HP,6.474567288399207,5.7867763605091165,1.7499324904926163,1.704123256717608
s1129,1,"('s1129', 1)",1,3.971950238173073,4.008230933014355,1.8419720810082811,1.821081184318939,7.915,0.376,0.4701791044776121,0.028554356409080453,LP,3.7717632477525327,4.189564,1.7522118140593435,1.914626480779998
s1129,1,"('s1129', 1)",2,5.159668259146652,5.3013447193429695,2.604459520014629,2.8556736055483736,3.61,0.5655,0.772361111111111,0.12918642711917364,HP,5.435198009506832,4.690550311439713,2.454386322747371,2.339170585769673
s1130,1,"('s1130', 1)",1,3.390477967097532,3.4145527065527066,0.7079202557685983,1.146158040114899,6.299,0.429,0.4312916666666666,0.007915239576539194,LP,3.491440315315315,3.2881891891891892,0.9558691553546748,0.24156705049142438
s1130,1,"('s1130', 1)",2,4.066245291095892,4.308021577380954,0.9262117837009249,0.8518736366159766,2.842,0.5005,0.5073,0.019769906985674515,HP,3.625268518518519,4.564202291442894,0.7970451685125052,0.760265367606603
s1131,1,"('s1131', 1)",1,5.10433029810298,4.8619714655092805,1.1273823056765107,0.6837804850933654,10.264,0.4435,0.5026285714285715,0.045338392846341745,LP,5.54319035639413,4.668506666666667,1.4301024228582624,0.3391590334276173
s1131,1,"('s1131', 1)",2,5.39329015359123,5.1433904537671244,2.233642356756658,2.212455649439118,5.883,0.418,0.4587714285714286,0.024836808947954668,HP,4.671404619021641,6.364904194078949,1.7379958390084667,2.4780195859454883
s1133,1,"('s1133', 1)",1,10.15542638888889,9.830141594977912,2.8535425618436747,2.969939003918386,12.0,0.859,0.9602203389830507,0.065875179330475,LP,9.938197802197802,10.271451530612243,3.1791849536737393,2.460158734031264
s1133,1,"('s1133', 1)",2,9.850429838229383,9.685257234881899,3.067807035652877,2.9967480069842947,9.0,0.8625,0.9615925925925924,0.086491793018846,HP,10.582070798689845,9.255898246255024,2.9643485232973363,3.0449385744603457
s1134,1,"('s1134', 1)",1,8.554838235294117,7.928551724137932,2.775964087661986,2.5434359408594602,12.0,0.493,0.624209677419355,0.0480859669447527,LP,9.691882352941178,7.693235294117647,3.150440695267007,2.129256637183414
s1134,1,"('s1134', 1)",2,10.793104662600827,11.756083333333333,1.7825530667638299,0.8089800634475213,7.5,0.471,0.5134745762711863,0.020732539209962174,HP,9.545364832535885,12.0,1.7750889922182354,0.0
s1135,1,"('s1135', 1)",1,11.237820168067225,11.080755208333333,2.279264790336393,2.4647885362883986,12.0,0.456,0.571640625,0.06746491553191385,LP,12.0,10.425278772378517,0.0,3.0025874172954214
s1135,1,"('s1135', 1)",2,11.84272,11.793052631578947,0.7705114934898769,0.8780033253554222,12.0,0.4325,0.4972575757575757,0.027043738258131323,HP,12.0,11.672333333333334,0.0,1.0867473896397863
s1136,1,"('s1136', 1)",1,5.577746458955662,5.154257312751775,3.7870062606653496,3.2422131895535395,0.664,0.423,0.48543661971830987,0.02226951406414586,LP,8.120831831095042,3.44620761904762,4.25017708998291,1.3203474600363492
s1136,1,"('s1136', 1)",2,5.939782218512638,6.540916294642857,3.4235935579462318,3.473191729982183,2.388,0.418,0.45606976744186034,0.023995569163483967,HP,4.896103012736057,6.971895238095238,2.436493668996289,3.6648074539788893
s1137,1,"('s1137', 1)",1,9.87225806451613,9.673628205128205,2.1274162114598356,2.0892883942259397,12.0,0.4185,0.4921833333333334,0.03327503645266111,LP,9.631923444976076,10.245208333333334,2.2629577638633207,1.838444509614189
s1137,1,"('s1137', 1)",2,10.430029714285714,10.571494360902255,1.5098660745254116,1.5532698407194099,8.149,0.406,0.4386037735849057,0.02052343414163246,HP,10.04723076923077,10.750130208333333,1.4930436725976988,1.5177508380197584
s1138,1,"('s1138', 1)",1,3.7780300574183068,3.7478875074760767,1.955937135905752,2.167078483983461,4.512,0.488,0.548972972972973,0.02574736771225215,LP,4.386065476190477,3.289291666666668,1.4894264721532795,2.3381882770728306
s1138,1,"('s1138', 1)",2,7.540846634633306,7.5292409096816115,4.329265327078517,4.699008290997715,7.5,0.662,0.9313265306122449,0.1073924105901224,HP,5.044682601205856,11.604,3.187332308880561,1.632749827744594
s1139,1,"('s1139', 1)",1,8.551499703228872,7.957677248677249,2.200617476153724,1.8051326400607057,12.0,0.4165,0.4617647058823529,0.02029276548827741,LP,10.341464114832537,6.751077399380805,1.3707536221843053,1.22166276967169
s1139,1,"('s1139', 1)",2,8.445602127659575,8.292795787545787,1.3364826996408308,1.3934228271885893,7.383,0.418,0.4301999999999999,0.015201631491389337,HP,8.665299319727893,8.093609977324263,0.8398388092964297,1.6542288445389097
s1140,1,"('s1140', 1)",1,5.5723034482758615,5.73884840425532,2.1085804550705083,2.36265403154237,8.73,0.4255,0.4717236842105264,0.017206991012684324,LP,4.962020380434782,6.57264705882353,0.9758214145060311,3.027200821982083
s1140,1,"('s1140', 1)",2,9.01418047554982,9.58448639354067,3.696870507666195,3.767090342345484,6.036,0.477,0.5714727272727272,0.029811072928040708,HP,8.121500833333334,9.63085,1.6060285281814388,4.6589078846334795
s1141,1,"('s1141', 1)",1,11.16465,11.631599999999999,1.1205417116287997,0.5532444667594969,11.558,0.522,0.5400285714285714,0.009933451450827527,LP,10.895384615384616,11.664714285714286,1.2340695989886183,0.6119306016408153
s1141,1,"('s1141', 1)",2,12.0,12.0,0.0,0.0,12.0,0.5165,0.5443333333333333,0.01296563114785148,HP,12.0,12.0,0.0,0.0
s1142,1,"('s1142', 1)",1,8.681439814814816,8.493681818181818,1.0284842569276955,0.49252940718514343,11.949,0.494,0.555791044776119,0.028986892493476264,LP,8.891142105263157,8.5365,1.413322102005279,0.48908409297379524
s1142,1,"('s1142', 1)",2,9.236238090176277,9.367112962102608,1.4420830726422134,1.5455470587782607,8.531,0.486,0.49779999999999996,0.0143675746039476,HP,8.89325925925926,9.610460317460317,1.1417901233900452,1.6232947489830953
s1143,1,"('s1143', 1)",1,5.821258223258223,5.645981770833333,1.3336459172783635,0.9337171298691851,12.0,0.5595000000000001,0.560972972972973,0.01378824746184295,LP,6.121714285714286,5.3530625,1.65850533837219,0.37183354285721726
s1143,1,"('s1143', 1)",2,6.209150943396227,6.236851162790697,0.9774416940156598,1.0023920071444208,5.245,0.56,0.589121951219512,0.024198667008237286,HP,6.2112201591511935,6.239791666666667,0.9292253964844011,1.0704850852339485
s1144,1,"('s1144', 1)",1,11.76722448979592,11.72180487804878,1.612716041724949,1.7594604386283197,12.0,0.701,0.8861846153846156,0.05574395349621569,LP,12.0,11.481545454545456,0.0,2.375857198939377
s1144,1,"('s1144', 1)",2,11.666584615384616,11.806436363636363,1.8715859740404233,1.4223964255456207,7.5,0.751,0.9880317460317461,0.10147697870692148,HP,11.67570588235294,11.65658064516129,1.8629278747273035,1.880985273290321
s1145,1,"('s1145', 1)",1,4.068886414030862,3.9263853904917614,2.3855121710544736,1.908294533952749,12.0,0.502,0.6327205882352941,0.05873456450984378,LP,3.9395781467866655,4.37504261822613,2.709283896251617,2.2754907715011883
s1145,1,"('s1145', 1)",2,4.033581599658401,4.096755104228707,1.9512355627482352,2.1328095576655826,1.82,0.656,0.9772580645161287,0.17423645808258764,HP,3.7643072526816366,4.197384330092984,1.4149879755446808,2.212276537835631
s1146,1,"('s1146', 1)",1,11.504750000000001,11.8728,1.1195038577423482,0.47593881959764517,12.0,0.456,0.4778059701492538,0.014222545219393633,LP,11.099545454545453,12.0,1.3834156256846422,0.0
s1146,1,"('s1146', 1)",2,12.0,12.0,0.0,0.0,12.0,0.47250000000000003,0.5206969696969697,0.032858581765450694,HP,12.0,12.0,0.0,0.0
s1147,1,"('s1147', 1)",1,1.7016743928636464,1.6134577770796548,1.3498522690280836,1.2985624074830109,3.264,0.718,1.681847457627119,0.6133738936083565,LP,1.8852618303571427,1.5645565775413646,1.2405018652344788,1.420653283623828
s1147,1,"('s1147', 1)",2,1.2811850168350185,1.2354767346938766,2.4548176853244734,2.3757906343864383,1.2,5.253,10.056090909090909,4.841070777418562,HP,1.5647283479532166,0.942329411764706,2.9843254732100184,1.5258794780990934
s1148,1,"('s1148', 1)",1,6.5347906633906625,6.67012803030303,1.6649507513538386,1.4968501674381964,10.675,0.388,0.4184189189189191,0.015145049922817354,LP,6.844871473354233,6.027794871794873,1.613775989988495,1.498701056034297
s1148,1,"('s1148', 1)",2,8.228879797027506,8.585315789473684,1.3852892018108727,0.940044090031206,4.224,0.3725,0.41803999999999986,0.01733260418979214,HP,7.889847921568627,8.581948863636365,1.426487655255958,1.1163363133171502
s1149,1,"('s1149', 1)",1,3.8979843067851587,3.52219811764573,2.462169441251931,2.13328333225277,4.364,0.424,0.4388333333333334,0.0153028077791602,LP,3.663150479797979,4.210372655122655,2.3814666397675404,2.5656274974213433
s1149,1,"('s1149', 1)",2,8.55840433192152,8.321147621664428,3.31627984428634,3.288441078749963,4.05,0.395,0.43407547169811317,0.015754250338962085,HP,9.847877370540052,7.278736439305066,3.0723449319784915,3.0598577599668872
s1150,1,"('s1150', 1)",1,8.883320261437907,8.645911904761904,1.719158367400704,1.3551167176408476,12.0,0.339,0.3993472222222223,0.024404972548192266,LP,9.33534928229665,8.314180952380953,1.6409204697515734,1.648742624986299
s1150,1,"('s1150', 1)",2,10.644264687693262,11.220924620174014,2.604965000081053,2.262758231315269,9.0,0.378,0.47754098360655717,0.03068776773070557,HP,9.782722502805836,11.665296296296297,2.893951092868175,1.7066607164569614
s1151,1,"('s1151', 1)",1,3.008597719058114,2.871752212713713,1.7204536323652666,1.620488088652769,7.492,0.432,0.4848219178082192,0.023246097802392045,LP,3.3847031817803552,2.7964261224320532,1.8381397818101388,2.158662816191137
s1151,1,"('s1151', 1)",2,6.332912226213579,6.99093648479141,3.431556030976913,3.6500648420706434,4.691,0.5215000000000001,0.5561904761904762,0.02213643629628227,HP,7.393228691978693,5.297406558265583,3.584046908573746,2.7946713788228235
s1152,1,"('s1152', 1)",1,10.284382457027297,9.916678418803418,3.3911168901223148,3.6215334863774293,12.0,0.6895,1.5779999999999996,0.39961569673305597,LP,11.520857954545454,9.03082738095238,2.0122795015412462,3.9867814000904835
s1152,1,"('s1152', 1)",2,11.626194444444444,11.52151724137931,1.4720381056255236,1.6453263929560926,12.0,0.7395,1.3231071428571428,0.33121499110203567,HP,11.704235294117646,11.487714285714286,1.1830588235294117,1.8470724105448375
s1153,1,"('s1153', 1)",1,8.168589427108015,8.492115593549611,3.7296066292066694,3.8646567953548043,4.364,1.075,2.0829811320754716,0.44819242715096835,LP,7.641822974056422,9.069823529411764,4.100938102751966,3.0134652612271537
s1153,1,"('s1153', 1)",2,10.784876601860976,10.717273598924347,2.729889789510608,2.625230403116712,1.641,1.155,1.4044035087719295,0.11087593786667227,HP,10.681731694828471,11.0257987012987,3.042072390793571,2.207322963970393
s1154,1,"('s1154', 1)",1,5.7084561616500125,5.094561076628857,2.4882156844697865,1.416731346967212,12.0,0.451,0.47041428571428556,0.013355049383035753,LP,5.794552790959042,5.706881481481482,3.3699229781054667,1.1225883454591752
s1154,1,"('s1154', 1)",2,7.2989358290328346,7.2356745903264175,2.395367376111168,2.6845172095932868,6.0,0.503,0.6166000000000001,0.061883892876344354,HP,7.403709326728038,7.031413987059593,1.998665584306794,2.6560962738646037
s1155,1,"('s1155', 1)",1,2.5953687453260117,2.7933857466063348,0.7456907934842716,0.6674822192120635,0.43,0.362,0.3661911764705883,0.010708270930879869,LP,2.181470179021987,3.1328412698412698,0.5806799390899191,0.5671028799010268
s1155,1,"('s1155', 1)",2,4.316195433841099,4.04148372139703,1.587840401763277,1.340620764998036,3.301,0.355,0.3388387096774193,0.011844561863232109,HP,3.7425863891186473,4.997840073371356,1.7437682945798434,0.9512808738811016
s1156,1,"('s1156', 1)",1,2.7513133716723175,2.5189264859844656,1.5621597267840315,1.0824339773040046,12.0,0.458,0.4641594202898551,0.01555090188842897,LP,3.2710840053763444,2.2727233196159116,1.686286026201821,1.2303055898419817
s1156,1,"('s1156', 1)",2,2.7554763901575843,2.6499989721767605,1.9864250173886413,2.019941600045173,6.266,0.447,0.44664000000000004,0.015595269026214326,HP,2.4639962437562426,3.238358819538669,1.3691281681001204,2.7062073306064676
s1157,1,"('s1157', 1)",1,9.562585416666668,9.163884615384616,2.037509930700705,1.9169237780125898,12.0,0.412,0.4667910447761194,0.01722016226856684,LP,10.762186666666667,8.320266666666667,1.655569973902912,1.587088149900804
s1157,1,"('s1157', 1)",2,11.715480000000001,12.0,0.9669044676698932,0.0,9.0,0.444,0.49953846153846154,0.02657905102845198,HP,11.452846153846156,12.0,1.286153827751196,0.0
s1158,1,"('s1158', 1)",1,2.9939019392344544,2.697891774308334,1.497003582542794,0.9601827435177779,8.795,0.3765,0.3759729729729728,0.009339000846199902,LP,3.162940376478428,2.7134872285038654,1.5839302890508016,1.1027250100375388
s1158,1,"('s1158', 1)",2,10.507394135695758,11.800517241379309,3.0350350741520167,1.5060618002772874,2.949,0.408,0.451532258064516,0.019102518176884367,HP,9.400820026539819,12.0,3.6520075921988084,0.0
s1159,1,"('s1159', 1)",1,3.1847086264047215,2.905934245840043,1.2329016340354944,1.2980848038741168,7.52,0.577,0.5909154929577466,0.023436710678985128,LP,3.500521836180125,3.034741276595745,1.4691745010008832,1.62512263821301
s1159,1,"('s1159', 1)",2,1.907244246646027,1.7357799615466778,0.7644444832412326,0.6290917009154814,3.131,0.4335,0.41750000000000004,0.05115654589101965,HP,2.380810374782825,1.4971751672240805,0.7927783837116148,0.42637456722225897
s1160,1,"('s1160', 1)",1,5.001253912753912,4.163270753935378,2.824791628990823,1.5428287196763526,12.0,0.449,0.5352428571428572,0.04093578563053975,LP,6.396435375824176,3.8829347336834203,3.623359389187433,1.0349958749225285
s1160,1,"('s1160', 1)",2,4.832682038614114,4.802417558073294,1.4421577159591787,1.3190895189804521,6.277,0.464,0.5356969696969696,0.04314145875431111,HP,4.9900672093023255,4.692104318936877,1.4269752975792944,1.4571099796419094
s1161,1,"('s1161', 1)",1,3.491710200147447,3.618884710608914,1.111556431619338,0.7520641888443624,7.158,0.402,0.4119577464788732,0.012435023530504987,LP,3.292794132933532,3.728294117647059,1.4315408619902494,0.42349741504952926
s1161,1,"('s1161', 1)",2,7.034422808163481,7.85926587525483,3.064925138359067,2.9542093913245786,2.703,0.433,0.8484090909090909,0.38009365461569267,HP,5.27422394675926,10.218000000000002,2.0147187567935103,1.8903390090750307
s1162,1,"('s1162', 1)",1,3.445469352589309,3.2782941423514798,2.0866515816803997,1.9597314079975274,11.038,0.5025,0.5386857142857142,0.02344196083301892,LP,4.253872770577159,2.6931851977401124,2.691504180888991,0.6567085733676434
s1162,1,"('s1162', 1)",2,5.3979053279583304,5.316183808522481,1.259079289632592,1.2969289542510705,6.519,0.536,0.5876285714285714,0.043698037796777896,HP,5.9551326530612245,5.019114708056171,0.9970965609162035,1.7960078790471359
s1163,1,"('s1163', 1)",1,4.607359379572724,4.018545454545455,2.2374531590116926,1.465360785697469,9.505,0.3365,0.3445285714285714,0.007391023828682438,LP,6.173776723592664,3.2584999999999997,2.467650058199134,0.375804063900917
s1163,1,"('s1163', 1)",2,10.035888054581395,11.235089533417403,3.683872050986364,2.666313521798118,2.21,0.322,0.3328125,0.007303308693400119,HP,9.361857600991726,11.053891891891892,3.778804959396838,3.185082287398841
s1164,1,"('s1164', 1)",1,6.035366177908115,5.698211588061902,2.1220078968186202,2.0094843803400186,7.052,0.538,0.6137183098591547,0.036689420030758875,LP,6.733996551724139,5.233557442557443,2.1383283899898036,1.7627458889692456
s1164,1,"('s1164', 1)",2,10.277272972716938,10.530687254057522,2.4234315115037726,1.893622538967389,5.027,0.506,0.594830508474576,0.03864119192794646,HP,9.568945619412517,11.185155844155844,2.8828169908509267,1.0067189223907598
s1166,1,"('s1166', 1)",1,9.277620989862848,11.07727564213564,4.580431882981557,2.918171996629849,1.404,0.8935,1.0259411764705884,0.05277015629578309,LP,7.80162437037037,11.536833333333336,5.101669668721627,2.221269300547674
s1166,1,"('s1166', 1)",2,12.0,12.0,0.0,0.0,12.0,0.988,1.1476507936507938,0.06272288515254612,HP,12.0,12.0,0.0,0.0
s1167,1,"('s1167', 1)",1,3.3594308042129106,3.0191864291224606,1.6732846917422706,1.4757071841620073,7.215,0.515,0.5246285714285714,0.01305889596590755,LP,4.589308672156459,2.3869467178175623,1.8011912362928986,0.5438805613284465
s1167,1,"('s1167', 1)",2,8.051938878147151,9.105545423814869,3.2843892565737596,2.9211089797410015,1.166,0.5965,0.6640200000000002,0.039408125964069896,HP,8.27862854806373,7.857092268167788,3.665094291953388,2.952977349479617
s1168,1,"('s1168', 1)",1,4.318355762796923,3.9483060000000028,2.322304968111529,2.016564920223278,12.0,0.432,0.48992753623188406,0.04600212463628766,LP,5.057560683760684,3.646294265232975,2.4757896414844267,1.9416754869344404
s1168,1,"('s1168', 1)",2,9.072818283015687,10.165511964660077,3.801724857200372,3.547221541648504,5.338,0.443,0.5218392857142856,0.04571594428342899,HP,7.486255531135531,11.679444444444444,3.83271050499601,1.8964322415824881
s1169,1,"('s1169', 1)",1,11.305455535390198,11.698080745341615,1.4644859337667793,1.216958304634682,9.625,0.945,0.9842295081967211,0.03856013284343453,LP,11.18209090909091,11.501598214285714,1.3425998154561212,1.5283639447123876
s1169,1,"('s1169', 1)",2,11.826377358490568,11.790863636363635,1.2520106730875329,1.3713988477415224,12.0,0.9744999999999999,1.4045833333333335,0.27677725730637087,HP,12.0,11.63192,0.0,1.8032163690472651
s1170,1,"('s1170', 1)",1,3.012152036336463,2.8372876269200273,1.0490782729829897,0.6734370277203625,10.043,0.416,0.4299295774647887,0.01043270010492654,LP,3.551222222222222,2.536303606557377,1.1648412650827178,0.6437357468383161
s1170,1,"('s1170', 1)",2,4.335040075943735,4.550994450761833,1.3038532198775095,1.2344654421903622,2.11,0.4,0.41293548387096773,0.030371749274163917,HP,4.175496632808721,4.519527774743385,1.3033820816913888,1.248018610781115
s1171,1,"('s1171', 1)",1,2.948137104660047,2.471205858786272,1.724406984066951,0.5786980993141202,12.0,0.378,0.37625352112676047,0.005379017560727149,LP,3.6282729214340197,2.3674946236559142,2.3222312697024305,0.43355215633762184
s1171,1,"('s1171', 1)",2,4.369810748330754,4.292676299060254,0.8543452649339351,0.7636991999152909,3.027,0.38,0.370969696969697,0.015365787001974707,HP,4.136986011477761,4.6305333463528955,0.8696507561962281,0.7781028695890732
s1172,1,"('s1172', 1)",1,4.047618571428572,3.7243220338983054,1.0547026372791874,0.7867112232811615,6.082,0.394,0.3993428571428571,0.011265187222087702,LP,4.957221212121213,3.2363513513513515,0.7778597849256581,0.4108496941057917
s1172,1,"('s1172', 1)",2,5.341713591954023,5.963659838089966,2.6147002480001413,2.639853408777713,3.302,0.468,0.46648571428571434,0.01853228276206625,HP,4.109817777777777,7.3611128571428575,1.7374378080366106,2.7710875043663097
s1173,1,"('s1173', 1)",1,7.313533783783784,7.419966666666666,1.638617445895714,1.5904675409730593,10.411,0.4825,0.5047571428571429,0.015331233102878922,LP,7.112378787878788,7.785533333333334,1.4270990416581326,2.0765417362100442
s1173,1,"('s1173', 1)",2,8.02453643617021,8.40086931174089,1.901968632074623,2.019997396620545,6.581,0.532,0.6294166666666668,0.03732169221097485,HP,7.76441240446796,8.357423214285715,1.8474902352729032,1.8851492223515165
s1175,1,"('s1175', 1)",1,3.589162587203945,3.7937233857581463,2.7138509117737937,2.4642837841801555,5.075,0.3975,0.4001617647058825,0.013945311658591255,LP,2.5731842236620617,5.08763157894737,2.378156409229301,2.570571698236983
s1175,1,"('s1175', 1)",2,9.901590313615376,10.804357345523332,3.5348032592983425,2.694725509938258,1.999,0.437,0.541193548387097,0.06099270626764342,HP,9.38107306122449,10.60069764957265,3.8375412556140183,2.9617089619305377
s1176,1,"('s1176', 1)",1,2.387057506659069,2.288651342923219,3.6724983848721373,3.8186762734963247,5.328,0.647,0.7500243902439026,0.1026677382185659,LP,3.2283580484756467,1.7486986002264022,3.448666967363004,3.7558499999581887
s1176,1,"('s1176', 1)",2,7.161339643305949,6.726365933962315,4.097677271467614,4.084058206661678,6.796,0.676,0.7791224489795918,0.05888745456730967,HP,9.456512848297216,4.903080645161291,4.230770241390878,2.2900600657763297
s1178,1,"('s1178', 1)",1,4.664807807955904,4.18555272915806,2.219287870427108,1.5276401877546972,12.0,0.58,0.7056027397260277,0.05513143931844457,LP,5.146668812430634,4.317394736842106,2.397804855892315,2.2350977668266627
s1178,1,"('s1178', 1)",2,4.977885162423179,5.097952727272728,1.3175904515705055,1.3911821519591858,2.348,0.5465,0.8504117647058824,0.13568946787216352,HP,5.047597389465943,4.919484864121087,1.299266222114096,1.3493674273915426
s1179,1,"('s1179', 1)",1,10.661757575757575,10.64105,1.0169724636073176,0.6201637263658688,12.0,0.4375,0.46084482758620704,0.01439176673989141,LP,11.095676767676768,10.304923076923076,1.2625567200242693,0.34077794744885676
s1179,1,"('s1179', 1)",2,9.750461538461538,9.989714285714284,0.9732699095814983,0.8376403161976671,8.693,0.46,0.4885490196078433,0.025610985510069573,HP,9.4276,10.007348214285715,0.8183037013800609,0.9823375520903245
s1180,1,"('s1180', 1)",1,4.2497099148494515,4.3274523926497555,2.643876189226395,2.469862709989482,12.0,0.386,0.5859062500000001,0.07168830617037307,LP,4.127535108789208,4.318779315164222,2.7035020689230955,2.378115440235596
s1180,1,"('s1180', 1)",2,6.075304703350161,6.674104684368192,2.9920138918865904,2.8946052560431297,4.259,0.434,0.5094358974358973,0.037057692549364536,HP,5.1855412096951365,7.308078369905957,3.0705652813744,2.363632588019346
s1181,1,"('s1181', 1)",1,10.100815856777492,10.563450000000003,1.7223283620005891,1.3388924331326995,7.151,0.378,0.3887903225806451,0.00550026662378879,LP,9.434526315789475,10.793769230769232,1.679933331021175,1.4220943468564053
s1181,1,"('s1181', 1)",2,7.396668798026559,7.018598338057371,2.781118944334657,2.7893681238580266,10.389,0.439,0.441936170212766,0.015277052214341863,HP,9.230617354196303,5.466739650249329,2.1813897926107164,1.7466270474570187
s1182,1,"('s1182', 1)",1,8.826103801169591,8.810256166982922,2.008974901393742,1.8105601523584538,12.0,0.401,0.4547540983606558,0.04089795414087696,LP,8.148142857142858,9.567852941176472,2.0712798017616603,1.6515122683441834
s1182,1,"('s1182', 1)",2,10.344961174800355,10.662288787483703,2.0634535374525673,2.063545477597762,8.236,0.429,0.4545087719298243,0.021699777566818047,HP,10.130552631578945,10.591382352941174,1.466999546108501,2.596070590463398
s1183,1,"('s1183', 1)",1,6.087057728602826,5.351352142643522,2.9675004885125764,2.32963091654656,12.0,0.472,0.4866307692307692,0.017047439124424406,LP,6.247935681965093,5.853861392962437,3.5122947611780915,2.1423390220955665
s1183,1,"('s1183', 1)",2,9.386598762338805,9.777359947654684,2.516777933972316,2.509689319864912,7.041,0.48,0.5590925925925925,0.03330153080139718,HP,8.382845347593586,10.583570987654321,2.2115381892715975,2.2549966879935734
s1184,1,"('s1184', 1)",1,5.042386296763345,5.083251700680273,0.8420458332948261,0.6639993939381038,7.989,0.3935,0.4011447368421052,0.010767704353551302,LP,4.813312121212121,5.31459022556391,0.8946400848208329,0.6820251614176094
s1184,1,"('s1184', 1)",2,7.721058975601423,8.461688950912638,2.3134147575506914,1.9363391800665222,4.863,0.3755,0.38543478260869557,0.008739922750905139,HP,7.28564814814815,8.348336666666668,2.137107523958777,2.4233632384651798
s1185,1,"('s1185', 1)",1,6.897846471347322,6.570425705467373,2.4519382177324673,2.343940744194139,12.0,0.424,0.805923076923077,0.2260332167113846,LP,8.387410526315788,5.5664186197916665,2.122724039355474,2.0599367096124657
s1185,1,"('s1185', 1)",2,8.690693145614691,8.733833114035088,2.4704096214540097,2.410751473161601,5.039,0.414,0.4714528301886793,0.04707721149307274,HP,9.866052083333331,7.318,2.378712086037221,1.7864446153285483
s1187,1,"('s1187', 1)",1,8.248753529900338,8.175878766478343,3.764918945477951,3.7609419209610837,0.702,0.413,0.42712857142857147,0.012177177070216927,LP,8.681271727941178,7.679914672284239,3.993069941008387,3.4540156156704223
s1187,1,"('s1187', 1)",2,9.068497482155855,9.252799876872702,3.5919587568955036,3.513020985230919,4.415,0.433,0.5035964912280702,0.04883713840727254,HP,8.68556106468767,9.615626974015534,3.8707694236504855,3.2038141412216077
s1188,1,"('s1188', 1)",1,4.600025703298927,4.519625449423625,1.6520409408984327,1.2818413205772674,12.0,0.386,0.430472972972973,0.01212640724738183,LP,4.242368342085522,4.9990466666666675,1.7957192880704982,1.3252685262659456
s1188,1,"('s1188', 1)",2,7.694761361687533,7.950984854019043,1.2608847846398592,1.126533185575947,6.125,0.387,0.4158400000000001,0.01839133187129198,HP,7.255455172413793,8.351513095238095,1.2809004261782375,0.9010560232146346
s1189,1,"('s1189', 1)",1,3.3591854809486765,2.9094575245330803,2.085150692362725,1.3687496765189622,10.901,0.5305,0.5285441176470587,0.02575303954432219,LP,4.138546875,2.7233469166967184,2.5284264702412,1.4100183025447044
s1189,1,"('s1189', 1)",2,5.654398845807613,5.19727093596059,2.2322487622209732,1.4922734120950898,2.384,0.5785,0.6550588235294117,0.06071953137108923,HP,6.430223509823509,4.83930257936508,2.684388864220753,1.120002234228078
s1191,1,"('s1191', 1)",1,6.336869140931229,5.8321173251678315,3.515518125363272,3.3085800068802573,1.195,0.458,0.7322121212121212,0.08421315579187053,LP,6.953493879519722,5.743270212765957,3.685757044107934,3.2839835213316326
s1191,1,"('s1191', 1)",2,9.521360960291467,10.71283042593437,3.3655816057826344,2.7120468639311586,5.266,0.413,0.5489137931034481,0.05461195008278576,HP,7.916985446114393,11.636666666666668,3.2804892871001154,2.0553237106488975
s1192,1,"('s1192', 1)",1,6.293662263107263,6.128387221882017,2.171122135680758,2.3711282158380658,8.781,0.4385,0.49774324324324315,0.02273143340347522,LP,7.41815,5.185896825396826,1.9516215983674416,2.0844943691622886
s1192,1,"('s1192', 1)",2,4.326754865424431,4.306878880547691,0.5900487211101983,0.6169663393404624,4.797,0.507,0.5463928571428571,0.042544434732985595,HP,4.390539567901235,4.263699999999999,0.6939751740070277,0.4464583799191141
