id,selfreport_date,selfreport_duration,selfreport_finished,DD-1,DD-2,DD-3,DD-4,DD-5,DD-6,DD-7,DD-check-1,DD-8,DD-9,DD-10,DD-11,DD-12,DD-13,DD-14,DD-15,DD-check-2,DD-16,DD-17,DD-18,DD-19,DD-20,DD-21,DD-check-3,DD-22,DD-23,DD-24,DD-25,DD-26,DD-27,BIS-1,BIS-2,BIS-3,BIS-4,BIS-5,BIS-6,BIS-7,BIS-8,BIS-9,BIS-10,BIS-11,BIS-12,BIS-13,BIS-14,BIS-15,BIS-16,BIS-17,BIS-18,BIS-19,BIS-20,BIS-21,BIS-22,BIS-23,BIS-24,BIS-25,BIS-26,BIS-27,BIS-28,BIS-29,BIS-30,UP-1,UP-2,UP-3,UP-4,UP-5,UP-6,UP-7,UP-8,UP-9,UP-10,UP-11,UP-12,UP-13,UP-14,UP-15,UP-16,UP-17,UP-18,UP-19,UP-20,UP-21,UP-22,UP-23,UP-24,UP-25,UP-26,UP-27,UP-28,UP-29,UP-30,UP-31,UP-32,UP-33,UP-34,UP-35,UP-36,UP-37,UP-38,UP-39,UP-40,UP-41,UP-42,UP-43,UP-44,UP-45,UP-46,UP-47,UP-48,UP-49,UP-50,UP-51,UP-52,UP-53,UP-54,UP-55,UP-56,UP-57,UP-58,UP-59,PA-1,PA-2,PA-3,PA-4,PA-5,PA-6,PA-7,PA-8,PA-9,PA-10,PA-11,PA-12,PA-13,PA-14,PA-15,PA-16,PA-17,PA-18,PA-19,PA-20
s1095,2/9/22 15:47,1154,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,4,1,1,1,1,1,4,4,4,3,1,4,3,1,3,1,1,1,1,4,1,1,1,1,1,1,1,1,3,4,2,4,1,1,4,1,3,3,4,4,1,3,1,1,4,1,4,3,1,4,1,2,3,1,4,2,1,1,4,4,2,1,1,3,4,1,1,1,4,4,4,1,1,4,4,3,4,1,4,3,4,4,1,4,1,1,2,4,3,4,1.0,4,2,5,1.0,1,2,4.0,4.0,1,5,1,4,1,5.0,5.0,3,5,1
s1097,2/9/22 15:17,427,1,1,2,1,2,2,1,2,2,2,1,1,2,1,1,2,2,2,2,1,2,2,1,2,2,1,2,1,2,1,2,3,2,3,3,2,2,4,3,3,3,2,3,3,2,3,1,2,2,2,3,1,2,2,3,1,2,2,2,3,3,2,3,3,1,3,2,3,3,3,3,2,3,2,1,3,2,3,4,2,3,2,3,3,2,3,4,1,2,3,3,3,2,2,3,3,4,1,2,3,3,3,1,2,3,3,4,3,2,3,3,2,3,2,3,2,2,3,3,3,4,1.0,3,1,4,1.0,1,1,3.0,3.0,2,4,1,3,1,4.0,4.0,2,4,1
s1099,2/9/22 15:00,1669,1,1,1,1,2,1,1,2,2,2,1,1,2,1,1,1,1,2,1,1,1,2,1,1,2,1,2,1,1,1,2,4,1,3,4,1,1,4,4,4,4,1,4,4,1,1,1,1,3,1,4,1,1,2,1,1,1,2,1,1,4,1,4,3,1,4,1,4,4,4,4,1,4,3,2,4,1,4,3,1,4,1,4,4,1,4,4,1,1,4,4,3,1,1,4,4,4,1,1,4,4,4,1,1,4,4,4,4,1,4,3,3,4,1,4,1,4,3,4,4,5,1.0,4,1,5,1.0,1,1,5.0,5.0,1,5,1,5,1,5.0,5.0,1,5,1
s1101,2/9/22 14:02,800,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,2,1,2,2,2,3,2,2,2,2,3,3,2,1,2,2,2,3,2,2,2,2,3,2,2,3,2,2,2,2,1,2,3,3,3,2,2,4,2,3,2,3,3,2,3,2,2,3,2,3,1,2,3,2,3,2,3,3,1,2,3,3,3,2,2,2,3,3,1,2,3,3,3,2,2,2,3,3,1,3,2,3,3,1,3,2,3,2,1,2,3,3,4,2.0,2,1,3,1.0,1,1,3.0,2.0,1,4,1,4,1,4.0,4.0,1,3,1
s1102,2/9/22 14:40,1055,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,3,1,2,1,2,2,2,3,2,2,3,4,2,3,4,2,1,2,2,3,2,4,2,2,3,4,2,3,4,2,2,1,2,1,2,1,2,2,1,2,2,1,4,2,3,2,1,3,1,1,3,2,2,1,2,1,2,2,3,2,1,2,4,2,2,3,4,2,3,2,3,2,1,2,2,1,2,1,2,3,4,2,2,1,2,1,3,2.0,2,1,2,3.0,4,2,3.0,4.0,2,4,1,2,3,2.0,5.0,2,4,5
s1103,2/9/22 13:20,821,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,1,2,4,3,3,2,1,3,2,1,3,1,1,2,1,3,2,1,2,2,1,2,2,3,3,2,2,4,3,1,4,1,3,3,4,4,1,3,3,1,4,1,4,2,1,4,1,2,3,2,3,2,1,1,4,4,3,2,1,3,4,2,1,1,4,4,2,1,1,4,4,2,3,1,4,4,1,4,2,3,1,3,3,3,4,3,2.0,1,2,2,1.0,2,1,1.0,1.0,3,4,1,2,3,3.0,4.0,2,5,2
s1105,2/9/22 14:34,552,1,1,2,1,2,2,1,2,2,2,1,1,2,1,1,2,1,1,1,1,2,2,1,2,2,1,2,1,2,1,2,4,1,2,3,1,1,3,4,3,3,1,4,3,1,2,1,1,1,1,4,1,1,2,2,1,1,2,1,3,4,1,4,3,1,4,1,4,4,4,4,1,4,2,2,4,1,4,2,2,4,2,4,3,1,4,4,1,1,4,4,3,1,1,4,4,3,1,1,4,4,4,1,1,4,4,4,4,1,4,4,4,4,2,4,1,4,4,4,4,4,1.0,2,1,2,1.0,1,1,5.0,1.0,1,4,1,3,2,5.0,4.0,1,3,1
s1106,2/9/22 12:57,544,1,2,2,1,2,2,1,2,2,2,1,1,2,1,1,2,2,1,1,1,1,2,1,2,2,1,2,1,2,1,2,3,1,3,2,1,4,2,3,2,3,2,3,3,2,2,1,3,1,2,3,1,2,1,1,1,2,2,1,3,3,2,2,3,1,3,2,2,2,3,4,2,3,4,1,3,2,4,4,1,3,2,1,4,2,3,4,1,2,4,4,2,2,2,3,2,4,1,1,1,3,4,2,2,3,3,4,1,2,3,4,4,3,3,4,2,4,2,2,3,3,2.0,1,2,5,1.0,3,1,2.0,5.0,2,5,1,3,2,5.0,5.0,2,5,2
s1107,2/9/22 14:02,653,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,2,1,1,2,2,1,2,2,1,2,1,2,1,2,2,2,3,1,2,1,4,3,3,3,2,3,2,1,3,2,2,2,2,3,1,2,2,2,1,2,2,2,3,3,2,4,2,2,4,2,2,3,2,3,3,3,3,2,3,2,3,3,2,3,1,3,3,2,3,4,3,2,3,4,2,3,2,3,3,2,3,2,4,3,2,3,1,3,3,4,2,2,3,3,2,3,2,3,2,4,3,3,3,2,1.0,2,2,1,1.0,1,1,2.0,1.0,2,3,1,2,2,3.0,3.0,1,1,1
s1108,2/9/22 13:47,756,1,1,1,1,2,1,1,2,2,2,1,1,2,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,2,3,1,3,1,1,4,4,4,4,4,2,4,1,3,2,3,2,2,2,4,4,4,3,3,2,2,2,1,2,3,4,2,2,1,2,1,1,2,4,3,1,3,1,1,2,1,1,4,1,2,3,3,4,1,4,4,1,1,1,4,4,2,1,1,4,4,1,1,1,1,4,3,3,2,4,4,4,1,4,1,4,4,3,1,1,4,1,1,1,4,5.0,2,3,1,2.0,5,2,1.0,3.0,5,5,5,5,5,5.0,5.0,3,3,5
s1109,2/9/22 14:25,589,1,1,1,1,2,1,1,2,2,2,1,1,2,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,2,1,2,3,2,2,3,1,3,4,3,2,2,3,3,2,2,3,1,2,2,2,3,1,2,2,1,2,3,1,3,3,3,2,3,1,2,4,2,3,2,3,4,1,2,2,2,4,2,2,3,2,4,2,2,3,3,4,4,2,2,2,4,2,1,2,2,4,3,2,1,3,4,2,2,2,2,4,3,2,2,4,2,2,3,2,4,2,1,2,2,4,3,2.0,2,2,2,2.0,2,1,1.0,3.0,1,3,1,3,2,4.0,3.0,2,3,2
s1110,2/9/22 12:54,1151,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,1,1,1,2,2,1,2,2,1,2,1,2,1,2,3,1,2,1,1,1,4,3,3,2,1,3,2,3,2,2,1,2,1,3,2,1,2,2,1,2,3,1,2,2,2,4,3,2,3,2,3,4,2,3,3,3,3,2,3,2,3,3,3,3,2,3,3,2,3,3,2,2,3,3,3,2,2,3,3,3,3,2,3,3,4,3,2,3,3,3,3,2,3,2,3,3,2,2,2,2,3,3,3,3,1.0,1,1,3,1.0,1,1,,2.0,1,4,1,3,1,3.0,4.0,1,3,1
s1111,2/9/22 12:34,415,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,3,2,4,3,1,1,4,3,3,3,2,3,2,2,3,2,2,2,1,3,1,2,2,1,1,1,2,2,4,4,1,4,4,1,4,2,3,4,2,4,3,3,4,4,4,1,4,4,1,4,1,4,4,1,4,4,1,1,2,4,4,1,1,2,4,4,2,1,4,4,4,2,1,2,4,4,4,1,4,2,4,4,1,4,1,4,4,4,4,2,1.0,2,1,1,1.0,1,1,3.0,2.0,2,4,1,2,2,4.0,,4,2,1
s1112,2/9/22 20:38,698,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,3,4,1,2,3,4,3,3,4,2,4,2,1,2,2,3,2,3,2,2,3,2,1,2,3,4,2,3,2,3,1,1,4,1,3,1,2,3,4,2,2,1,3,1,3,2,1,3,1,2,2,2,3,4,1,1,4,4,2,1,1,4,4,2,1,1,3,4,2,1,1,4,4,2,4,1,4,4,2,4,1,4,1,2,4,3,3,3,1.0,2,1,2,1.0,1,1,3.0,1.0,1,3,1,3,1,3.0,3.0,1,3,1
s1114,2/9/22 16:38,481,1,1,1,1,2,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,2,3,1,3,4,4,1,4,3,4,3,1,4,4,1,3,1,2,1,2,4,1,2,1,2,1,2,2,1,4,3,1,4,3,1,3,1,3,2,3,3,4,3,1,2,4,1,4,2,2,4,2,3,2,1,4,2,1,1,4,4,2,1,1,4,3,2,1,1,2,4,3,1,1,4,3,2,3,1,3,3,3,3,1,3,1,2,2,3,3,4,1.0,3,1,4,1.0,1,1,4.0,4.0,1,5,1,4,1,5.0,5.0,1,4,1
s1115,2/9/22 12:32,326,1,1,1,1,2,1,1,2,2,2,1,1,2,1,1,1,1,2,1,1,1,2,1,1,2,1,2,1,1,1,2,3,1,2,4,2,2,3,4,3,4,2,3,4,2,4,1,2,2,2,4,1,2,1,2,1,2,1,2,4,4,3,4,2,1,4,2,3,1,4,3,1,4,2,1,3,2,4,1,2,4,4,4,2,1,4,3,1,2,4,4,2,1,2,4,4,1,1,3,4,4,2,1,2,4,4,1,4,2,4,4,1,4,3,4,2,2,4,2,4,4,1.0,4,1,4,1.0,1,1,4.0,3.0,1,4,1,5,1,5.0,5.0,1,5,1
s1116,2/9/22 13:41,543,1,1,2,1,2,2,1,2,2,2,1,1,2,1,1,2,1,2,1,1,2,2,1,2,2,1,2,1,2,1,2,3,2,3,2,1,1,3,2,3,2,1,3,3,1,3,1,2,2,2,3,1,2,1,1,1,1,2,1,3,3,3,3,2,1,4,2,2,2,4,4,1,3,2,2,4,2,3,1,2,4,2,3,2,2,4,2,1,2,3,4,2,1,2,3,3,2,1,3,3,4,2,1,2,3,4,2,3,2,4,3,1,4,2,4,2,2,2,3,4,4,1.0,3,1,4,1.0,1,1,3.0,3.0,1,4,1,3,1,4.0,4.0,1,3,1
s1117,2/9/22 13:02,420,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,3,1,1,4,4,4,4,1,4,4,1,4,1,1,1,2,4,1,2,1,2,1,1,2,1,4,4,2,4,3,1,4,1,4,3,4,4,1,4,3,1,4,1,4,4,1,4,2,4,4,1,4,4,1,1,4,4,4,1,1,4,4,4,1,2,3,4,4,1,1,4,4,4,4,1,4,4,3,4,1,4,1,4,4,4,4,4,1.0,3,1,4,1.0,1,1,4.0,4.0,1,4,1,5,1,5.0,5.0,1,4,1
s1118,2/9/22 16:04,349,1,1,1,1,2,1,1,2,2,2,1,1,2,1,1,2,2,2,1,1,2,2,1,2,2,1,2,1,2,1,2,4,1,2,2,1,1,3,3,3,2,4,4,2,1,4,4,1,1,1,4,3,1,1,1,2,2,1,4,4,2,3,4,2,1,4,1,3,2,4,4,1,4,3,2,4,2,4,4,2,4,2,4,3,1,4,4,1,2,4,4,2,1,2,4,4,4,1,2,4,4,2,1,2,4,4,4,4,2,4,4,4,4,2,4,2,4,4,4,4,4,1.0,2,1,2,1.0,1,1,2.0,2.0,1,4,1,2,1,4.0,4.0,1,2,1
s1119,2/9/22 14:05,309,1,1,1,1,2,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,1,1,2,4,1,2,2,1,3,3,3,3,3,2,3,4,1,2,1,1,2,1,3,2,1,2,2,3,3,3,2,3,3,1,4,3,1,4,1,3,4,3,4,2,3,4,2,4,2,4,3,2,4,2,3,4,2,4,4,1,1,4,4,3,1,1,3,4,4,2,1,4,4,4,1,2,3,3,4,4,1,4,2,4,3,2,3,1,4,3,3,4,3,2.0,1,2,3,2.0,2,2,2.0,3.0,2,4,1,2,3,4.0,4.0,2,3,1
s1120,2/9/22 12:27,367,1,1,2,1,2,2,1,2,2,2,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,2,3,1,1,2,2,2,3,2,3,3,1,4,2,1,4,1,3,1,1,2,1,2,2,1,1,1,1,1,4,4,2,3,1,1,3,1,2,3,4,4,1,3,3,2,2,3,3,2,1,3,1,2,2,2,3,3,1,2,4,3,3,2,1,3,3,2,1,3,3,4,3,1,3,3,2,4,2,1,3,2,3,2,2,3,2,2,2,3,3,3,5.0,3,4,2,4.0,4,2,3.0,2.0,3,5,2,3,4,4.0,5.0,2,1,4
s1121,2/9/22 14:46,515,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,4,1,3,3,1,2,4,4,3,3,1,4,4,1,4,1,1,1,2,4,1,1,2,1,1,1,1,1,1,3,1,4,2,1,3,1,3,3,4,3,1,3,3,2,4,1,3,2,2,3,1,4,3,1,4,3,1,1,3,3,4,1,1,4,4,3,1,1,3,4,4,1,1,4,4,3,2,1,1,3,4,3,1,4,1,3,4,4,3,5,1.0,5,1,5,1.0,1,1,4.0,4.0,1,5,1,5,1,5.0,5.0,1,5,1
s1122,2/9/22 12:47,541,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,2,1,1,1,2,2,2,2,1,2,1,2,1,2,3,1,3,4,1,1,4,4,4,4,2,4,4,1,4,2,1,1,1,3,2,3,3,1,2,2,3,2,4,4,1,4,1,1,4,1,4,2,4,4,1,4,1,1,4,1,4,1,2,4,2,1,1,1,4,2,1,1,4,1,3,1,1,4,4,1,1,1,4,4,4,1,1,4,4,2,4,1,4,4,2,4,1,4,1,1,1,4,4,5,2.0,5,1,5,2.0,2,1,5.0,5.0,2,5,2,5,1,5.0,5.0,1,5,1
s1123,2/9/22 14:52,440,1,1,2,1,1,2,1,2,1,1,2,2,1,1,1,1,2,1,2,1,1,2,2,1,1,1,2,1,2,2,1,4,4,3,2,1,3,4,4,3,4,4,2,3,4,3,4,3,2,4,3,4,3,4,3,2,2,3,3,4,4,2,2,1,2,3,3,2,2,1,2,2,3,3,2,2,1,1,2,2,1,1,2,2,2,1,1,2,2,1,1,3,2,2,1,1,2,2,2,2,2,3,3,2,2,2,3,2,2,2,4,2,2,3,3,1,2,2,2,3,4,3.0,4,4,3,3.0,4,4,3.0,3.0,2,1,2,2,3,1.0,2.0,3,4,3
s1124,2/9/22 13:06,580,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,2,1,2,3,1,2,4,1,1,3,4,4,2,2,3,3,2,1,1,2,3,2,3,1,2,1,1,1,2,3,3,2,2,2,4,2,1,4,1,2,1,4,4,2,2,2,1,4,2,3,3,2,4,2,4,2,1,4,3,1,1,4,4,2,1,2,3,4,2,1,2,2,4,2,1,2,4,4,2,4,2,3,3,1,4,1,4,2,1,2,3,4,4,1.0,3,1,5,1.0,1,1,4.0,5.0,1,5,1,4,1,4.0,5.0,1,4,1
s1125,2/9/22 16:03,342,1,1,1,1,2,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,2,3,2,2,3,1,1,4,3,2,1,2,3,3,4,1,1,1,1,2,3,1,2,2,1,2,2,3,2,3,2,2,3,4,1,4,1,1,4,3,4,3,2,4,2,3,1,4,4,2,4,1,4,4,2,4,4,2,1,4,4,3,2,1,4,4,4,1,2,3,4,4,1,2,2,3,3,2,1,4,2,2,4,3,4,1,4,2,2,4,3,1.0,3,1,4,1.0,1,1,3.0,3.0,1,4,1,2,1,3.0,4.0,1,4,1
s1127,2/9/22 13:26,467,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,1,1,2,3,1,1,3,1,2,3,3,2,2,2,3,3,1,3,1,1,1,1,3,1,2,2,2,2,2,3,2,3,2,2,3,2,2,3,2,3,3,4,3,2,3,2,2,3,2,3,3,2,3,2,3,3,2,3,3,2,2,3,3,2,3,2,3,3,2,2,2,3,3,2,2,2,3,3,3,3,2,3,3,2,3,2,3,2,2,3,3,3,3,1.0,2,1,3,1.0,1,1,2.0,2.0,1,2,1,3,1,3.0,3.0,1,2,1
s1128,2/9/22 14:57,847,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,2,1,1,2,2,1,2,2,1,2,1,2,1,2,3,1,2,2,1,1,3,3,4,3,1,3,4,2,3,2,2,1,2,3,2,2,2,2,1,2,2,1,3,3,2,3,3,2,4,2,3,4,4,4,2,3,3,2,4,1,3,3,2,4,2,3,3,2,4,2,2,2,3,4,3,2,2,3,4,3,2,2,3,4,3,2,1,4,3,4,3,2,4,3,2,3,2,4,2,4,3,3,3,4,2.0,2,2,3,1.0,1,1,3.0,2.0,2,4,1,2,3,4.0,4.0,1,3,1
s1129,2/9/22 14:31,345,1,1,1,1,2,1,1,2,2,2,1,1,2,1,1,1,1,2,1,1,1,2,1,1,2,1,2,1,1,1,2,4,1,1,2,2,4,4,3,3,3,2,4,4,1,3,1,1,1,1,3,1,2,2,3,1,4,2,2,4,4,1,4,4,2,4,1,3,3,3,4,4,4,2,2,4,1,3,4,2,3,1,1,4,4,4,4,2,1,4,3,4,2,1,2,4,4,2,1,3,4,4,1,1,2,3,4,2,1,3,2,4,3,2,3,1,4,3,3,3,3,2.0,3,1,3,2.0,1,1,2.0,2.0,2,3,1,2,2,3.0,3.0,1,2,1
s1130,2/9/22 14:34,422,1,1,1,1,2,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,2,3,1,3,3,1,1,3,3,3,3,1,3,2,2,2,1,2,1,2,3,1,2,2,2,1,2,3,1,2,1,2,4,3,1,4,2,2,4,3,4,2,2,1,1,4,2,3,1,1,4,2,3,3,1,4,4,2,1,2,4,3,1,1,2,4,1,2,2,3,4,4,1,1,2,4,4,4,2,3,1,1,3,3,4,2,1,3,2,4,4,1.0,1,1,1,1.0,1,1,3.0,1.0,1,4,1,1,1,4.0,4.0,1,4,1
s1131,2/9/22 15:09,499,1,1,2,1,2,2,1,2,2,2,1,2,2,1,1,2,1,2,1,1,2,2,1,2,2,1,2,1,2,1,2,4,1,2,2,1,1,4,3,3,2,2,3,2,1,2,2,1,2,2,4,2,2,3,2,2,3,3,2,3,2,2,3,3,2,4,1,3,3,2,4,1,4,4,2,4,1,3,4,1,4,1,2,4,1,4,1,2,1,4,4,3,2,1,4,4,4,2,1,3,4,4,3,1,4,4,3,1,1,4,4,2,4,2,4,1,4,2,4,4,3,1.0,2,1,3,1.0,1,1,2.0,2.0,2,4,1,2,1,3.0,4.0,1,3,1
s1132,2/9/22 14:58,345,1,1,2,1,2,1,1,2,1,2,2,2,2,1,1,2,2,1,1,1,2,2,1,2,2,1,2,1,2,1,2,3,2,3,3,1,3,4,2,3,2,3,4,4,3,1,2,3,4,2,4,2,3,4,4,2,4,2,4,3,2,1,2,2,2,3,1,2,1,2,3,1,2,1,3,3,1,2,2,1,2,3,1,1,2,1,2,2,2,1,1,2,1,2,1,2,2,1,3,2,3,1,1,3,2,1,2,3,1,3,1,1,2,1,2,1,2,1,1,1,4,,2,4,5,3.0,2,4,5.0,2.0,5,2,3,3,5,4.0,2.0,3,4,5
s1133,2/9/22 16:56,381,1,1,1,1,2,1,1,2,2,1,1,1,2,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,2,4,1,1,2,1,1,4,4,4,4,1,4,4,1,4,4,1,1,1,4,1,2,3,1,1,1,4,2,4,4,1,4,1,1,4,1,4,2,4,4,4,4,1,1,4,3,4,1,1,4,1,4,4,1,4,1,1,1,4,3,2,1,1,4,4,1,1,1,4,4,4,1,4,4,4,1,4,1,4,4,2,4,1,4,1,3,4,4,1,5,1.0,5,1,4,1.0,1,1,4.0,3.0,1,5,1,5,1,5.0,5.0,1,5,1
s1134,2/10/22 03:36,564,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1,1,2,1,1,2,1,2,1,2,1,2,3,2,3,3,1,2,3,3,3,2,2,3,3,2,3,1,1,2,1,3,1,2,2,2,2,2,3,2,3,2,2,3,3,2,3,2,2,3,3,3,2,3,3,2,3,2,3,3,2,3,2,3,4,2,3,4,2,2,3,3,3,2,2,2,3,4,2,2,3,3,4,2,2,3,3,4,3,2,3,2,4,3,2,3,2,4,2,3,3,4,1.0,4,1,4,1.0,1,1,4.0,4.0,1,4,1,4,1,4.0,4.0,1,4,1
s1135,2/9/22 13:54,300,1,1,2,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,1,2,3,1,2,1,1,2,3,3,3,4,2,3,3,2,3,2,1,2,1,3,2,1,2,2,1,2,2,2,3,4,2,3,3,1,3,1,3,4,4,3,2,3,1,1,3,1,3,4,1,3,2,3,3,2,3,4,1,2,3,4,3,2,1,3,3,4,1,2,3,3,4,1,2,3,3,4,4,2,3,3,4,3,2,3,1,3,3,3,3,3,4.0,2,3,3,2.0,3,3,2.0,2.0,4,5,2,3,3,4.0,5.0,3,5,3
s1136,2/10/22 19:25,852,1,1,2,1,2,2,1,2,2,2,1,1,2,1,1,2,1,2,1,1,1,2,1,2,2,1,2,1,2,1,2,2,3,3,4,2,3,3,2,3,2,1,3,3,2,4,1,3,2,3,3,1,2,2,1,2,2,2,1,3,3,3,2,1,2,3,3,2,2,4,4,3,2,2,1,4,2,4,3,1,3,2,4,2,2,4,4,1,2,2,4,2,1,3,2,4,3,1,3,3,4,2,1,2,2,4,4,2,2,4,2,2,3,3,3,2,2,1,2,4,4,2.0,3,2,3,1.0,1,2,4.0,4.0,3,4,1,3,2,5.0,4.0,3,3,1
s1137,2/9/22 13:36,411,1,1,1,1,2,1,1,2,2,2,1,1,2,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,2,3,1,2,2,1,3,4,4,3,2,1,4,3,1,3,1,1,2,1,4,1,1,1,1,2,2,4,1,4,2,2,4,3,2,4,1,4,2,3,4,1,4,2,4,4,1,4,3,3,4,1,4,3,1,4,4,2,1,4,4,2,1,1,4,4,4,2,1,4,4,3,2,1,4,4,4,3,1,4,4,3,4,1,4,1,4,4,4,4,2,1.0,2,1,1,1.0,1,1,2.0,2.0,1,4,1,2,1,3.0,4.0,1,3,1
s1138,2/9/22 13:42,642,1,1,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,2,2,1,2,4,3,4,4,2,3,2,2,3,2,2,1,1,4,1,2,2,2,1,2,2,2,3,3,2,3,2,1,4,1,3,2,4,4,2,2,3,1,4,2,3,4,2,4,4,3,3,1,4,4,1,1,4,4,2,1,1,3,4,3,1,2,3,4,2,2,1,4,4,3,4,2,4,3,2,4,2,4,1,3,3,2,4,3,1.0,2,1,2,1.0,1,1,3.0,4.0,1,3,1,2,1,4.0,4.0,1,2,1
s1139,2/9/22 13:09,801,1,1,2,1,2,2,1,2,2,2,1,1,2,1,1,2,1,2,1,1,2,2,1,2,2,1,2,1,2,1,2,2,2,1,1,1,2,2,2,3,1,1,3,2,2,1,2,2,3,2,3,2,2,1,2,2,2,3,2,2,2,2,3,3,3,4,2,2,4,2,4,2,3,3,3,4,2,3,2,2,4,2,3,4,2,4,4,3,2,2,4,3,2,2,2,4,3,2,1,2,4,3,3,1,2,4,3,2,2,4,1,4,4,3,4,2,4,2,3,4,2,3.0,2,2,2,1.0,2,1,2.0,1.0,3,4,1,2,2,3.0,4.0,1,3,1
s1140,2/9/22 12:38,657,1,1,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,1,2,1,2,3,4,3,1,1,1,3,4,4,2,1,4,2,1,3,2,1,1,1,4,2,1,2,1,1,1,3,1,4,2,1,4,3,1,4,1,3,2,4,4,1,4,2,3,4,1,4,2,1,4,2,4,3,1,4,3,1,1,4,4,2,1,1,3,4,2,1,1,4,4,3,1,1,4,4,2,4,1,4,3,1,4,1,4,1,4,3,4,4,4,1.0,2,1,3,1.0,1,1,3.0,3.0,1,3,1,2,1,4.0,3.0,1,2,1
s1141,2/9/22 12:38,713,1,1,1,1,2,1,1,2,2,2,1,1,2,1,1,1,1,2,1,1,1,2,1,1,2,1,2,1,2,1,2,4,1,2,3,1,1,3,3,3,4,2,3,3,2,1,1,2,3,2,2,2,2,2,2,1,2,2,2,4,2,3,4,2,2,4,3,3,4,3,4,2,2,2,2,4,3,2,4,2,4,3,4,3,1,4,4,2,2,2,4,3,1,2,2,4,4,2,2,4,4,4,2,2,2,4,4,4,3,4,2,4,4,3,4,3,2,2,4,4,5,1.0,3,1,4,1.0,2,1,4.0,4.0,1,4,1,3,1,4.0,5.0,1,4,1
s1142,2/9/22 14:06,968,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,2,1,1,2,2,1,2,2,1,2,1,2,1,2,2,2,3,1,3,2,2,2,3,1,1,3,2,1,4,1,2,1,2,3,1,1,2,1,2,2,1,1,3,2,1,3,3,3,4,2,3,4,1,4,1,3,4,3,4,2,3,4,3,4,2,3,4,2,4,4,3,2,3,4,3,3,2,2,4,3,3,1,3,4,4,3,1,4,4,4,1,2,4,2,4,4,2,4,2,4,3,3,4,3,2.0,3,2,2,3.0,1,1,3.0,1.0,3,4,2,1,4,4.0,4.0,1,3,1
s1143,2/9/22 14:33,678,1,1,2,1,2,2,1,2,2,2,1,2,2,1,1,2,2,2,1,1,2,2,1,2,2,1,2,1,2,1,2,3,2,2,2,1,2,3,3,3,3,2,3,3,2,3,1,2,2,2,3,1,2,3,2,1,2,2,2,3,2,2,3,3,3,3,2,2,3,3,3,2,3,3,3,3,2,2,3,2,3,2,3,3,2,3,4,3,2,2,3,3,2,2,2,3,3,3,2,3,3,3,2,2,2,3,3,2,2,3,2,3,3,3,3,2,2,2,2,3,3,1.0,2,1,3,1.0,1,1,3.0,1.0,1,3,1,3,1,3.0,3.0,1,3,1
